ID	adj.P.Val	P.Value	t	B	logFC	GI	Gene.symbol	Gene.title
ILMN_1688089	0.3999	0.03622369	2.1760701	-3.7263	0.26000297	878295638	PEBP1	phosphatidylethanolamine binding protein 1
ILMN_1676946	0.3999	0.03623428	2.1759387	-3.7266	0.2427965	197209855	AP3M2	adaptor related protein complex 3 mu 2 subunit
ILMN_1712766	0.4001	0.03627445	-2.1754405	-3.7275	-0.10364965	50959175	ERGIC2	ERGIC and golgi 2
ILMN_1724367	0.4001	0.03628861	2.1752651	-3.7278	0.13052777	38569472	NDUFB1	NADH:ubiquinone oxidoreductase subunit B1
ILMN_1767894	0.4002	0.03633018	-2.1747502	-3.7287	-0.22960679	345525589	POLB	DNA polymerase beta
ILMN_1739756	0.4002	0.03634525	-2.1745636	-3.729	-0.20120139	124107605	KIR2DL4	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4
ILMN_1795139	0.4002	0.03636429	-2.1743281	-3.7294	-0.07473877	150010677	S100Z	S100 calcium binding protein Z
ILMN_1651950	0.4002	0.0363854	-2.174067	-3.7299	-0.39769654	215422402	TPST1	tyrosylprotein sulfotransferase 1
ILMN_1776643	0.4002	0.03638684	2.1740493	-3.7299	0.23857616	NA		
ILMN_1754195	0.4007	0.03646479	-2.1730866	-3.7316	-0.39846823	153252117	RPL31	ribosomal protein L31
ILMN_1753903	0.4007	0.03648993	-2.1727765	-3.7322	-0.0710051	274321461	C1GALT1C1	C1GALT1 specific chaperone 1
ILMN_1772261	0.4007	0.0365054	2.1725859	-3.7325	0.18991826	224586813	GLG1	golgi glycoprotein 1
ILMN_1672596	0.4007	0.03652061	2.1723984	-3.7329	0.39992093	282398121	BCAR1	BCAR1, Cas family scaffolding protein
ILMN_1651642	0.4007	0.03652579	2.1723346	-3.733	0.09665724	746816011	GPC2	glypican 2
ILMN_1757026	0.4007	0.0365639	2.1718652	-3.7338	0.05379011	335057564	MANEA	mannosidase endo-alpha
ILMN_1760174	0.4007	0.03657605	2.1717158	-3.7341	0.2270206	647568697	MCCC1	methylcrotonoyl-CoA carboxylase 1
ILMN_1703381	0.4007	0.03657839	-2.1716869	-3.7341	-0.12520431	524588526	GJA5	gap junction protein alpha 5
ILMN_1700109	0.401	0.03661854	2.1711932	-3.735	0.24322938	760998006	PTOV1	prostate tumor overexpressed 1
ILMN_1760034	0.401	0.03663647	2.1709728	-3.7354	0.41482279	262527236	EPAS1	endothelial PAS domain protein 1
ILMN_1691606	0.4016	0.03671521	-2.1700063	-3.7371	-0.13972642	31652254	LYG2	lysozyme g2
ILMN_1703787	0.4016	0.03676665	-2.1693759	-3.7382	-0.06804865	297374804	ATP4B	ATPase H+/K+ transporting beta subunit
ILMN_1678535	0.4016	0.03677015	2.1693331	-3.7383	0.16143079	170295798	ESR1	estrogen receptor 1
ILMN_1743055	0.4016	0.03678359	-2.1691684	-3.7386	-0.05812549	634743283	NAT1	N-acetyltransferase 1
ILMN_1666894	0.4016	0.0368021	2.1689419	-3.739	0.20523847	126091140	CSPG4	chondroitin sulfate proteoglycan 4
ILMN_1653443	0.4016	0.03680278	-2.1689335	-3.739	-0.20590513	589811554	CDK2	cyclin dependent kinase 2
ILMN_1752677	0.402	0.03692557	-2.1674331	-3.7416	-0.38831267	312147320	RNF103	ring finger protein 103
ILMN_1693338	0.402	0.03692973	-2.1673824	-3.7417	-0.26053266	189491762	CYP1B1	cytochrome P450 family 1 subfamily B member 1
ILMN_1798867	0.402	0.03694177	2.1672355	-3.742	0.10792595	284005531	CAMTA2	calmodulin binding transcription activator 2
ILMN_1798657	0.402	0.03694809	-2.1671584	-3.7421	-0.16180964	1007385929	TBL1XR1	transducin (beta)-like 1 X-linked receptor 1
ILMN_1689438	0.402	0.03695027	2.1671318	-3.7422	0.0592357	379030594	BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase
ILMN_1684576	0.402	0.03701601	2.1663309	-3.7436	0.23059977	NA		
ILMN_1667016	0.402	0.03702482	2.1662236	-3.7438	0.19706624	19528653	FAF1	Fas associated factor 1
ILMN_1782863	0.402	0.03704632	-2.165962	-3.7442	-0.05884317	444189305	FAM83B	family with sequence similarity 83 member B
ILMN_1723275	0.402	0.03705507	2.1658556	-3.7444	0.13899426	289547606	ZNF177	zinc finger protein 177
ILMN_1681888	0.402	0.03706649	2.1657166	-3.7447	0.20248355	1013403997	PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha
ILMN_1684964	0.402	0.03708275	2.1655189	-3.745	0.14645825	300116290	ZNF212	zinc finger protein 212
ILMN_1707748	0.402	0.0371025	-2.1652789	-3.7454	-0.50855134	NA		
ILMN_1684732	0.402	0.03710601	-2.1652363	-3.7455	-0.21363169	170650673	PDE6A	phosphodiesterase 6A
ILMN_1786229	0.402	0.0371087	-2.1652037	-3.7456	-0.15892917	75812910	WIPF2	WAS/WASL interacting protein family member 2
ILMN_1721735	0.402	0.03711321	2.1651489	-3.7457	0.20375454	187960089	SMG5	SMG5, nonsense mediated mRNA decay factor
ILMN_1690733	0.4022	0.03716585	2.1645099	-3.7468	0.05531094	972776326	EGF	epidermal growth factor
ILMN_1776214	0.4022	0.03717275	-2.1644261	-3.747	-0.23524451	148664231	TGM6	transglutaminase 6
ILMN_1789446	0.4022	0.03718729	-2.1642499	-3.7473	-0.05862249	224177501	IRGC	immunity related GTPase cinema
ILMN_1798577	0.4023	0.03721739	2.163885	-3.7479	0.07540999	959092934	SLC6A11	solute carrier family 6 member 11
ILMN_1672504	0.4023	0.03723205	2.1637074	-3.7482	0.2681644	148235211	PDXK	pyridoxal (pyridoxine, vitamin B6) kinase
ILMN_1774134	0.4023	0.03724846	-2.1635087	-3.7486	-0.12172867	112789560	BRD4	bromodomain containing 4
ILMN_1657847	0.4024	0.03727614	2.1631737	-3.7492	0.09121777	71834867	SUN3	Sad1 and UNC84 domain containing 3
ILMN_1715131	0.4028	0.03734905	-2.1622922	-3.7507	-0.83033361	299473754	CCR7	C-C motif chemokine receptor 7
ILMN_1742166	0.4028	0.03735369	2.1622363	-3.7508	0.2886508	237820619	GRWD1	glutamate rich WD repeat containing 1
ILMN_1770031	0.4033	0.03743239	2.1612866	-3.7525	0.2753904	440918680	ABHD10	abhydrolase domain containing 10
ILMN_1790301	0.4033	0.03743498	-2.1612555	-3.7526	-0.19689058	52317197	OR2L3	olfactory receptor family 2 subfamily L member 3
ILMN_1683160	0.4033	0.03745882	2.1609681	-3.7531	0.18062402	544346133	MECR	mitochondrial trans-2-enoyl-CoA reductase
ILMN_1769143	0.4033	0.03746962	-2.1608381	-3.7533	-0.06888696	27436977	KCNE2	potassium voltage-gated channel subfamily E regulatory subunit 2
ILMN_1814789	0.4036	0.03753291	2.1600763	-3.7546	0.23163508	188497757	UBAP2L	ubiquitin associated protein 2 like
ILMN_1728228	0.4036	0.0375667	2.1596702	-3.7553	0.1839141	289666753	ZNF548	zinc finger protein 548
ILMN_1791569	0.4036	0.03757285	2.1595962	-3.7555	0.30305547	262118281	PLXNA1	plexin A1
ILMN_1673369	0.4036	0.03758039	-2.1595056	-3.7556	-0.09972602	307219232	SEPHS1	selenophosphate synthetase 1
ILMN_1654314	0.4036	0.03758687	2.1594278	-3.7558	0.48679827	221316752	LGALS3BP	galectin 3 binding protein
ILMN_1662155	0.4036	0.03760985	-2.1591519	-3.7563	-0.06881292	75709225	PRKCZ	protein kinase C zeta
ILMN_1796179	0.4038	0.03767192	-2.1584074	-3.7576	-0.44615231	301601626	HIST1H2BK	histone cluster 1, H2bk
ILMN_1720738	0.4038	0.03767401	2.1583823	-3.7576	0.16462206	256773175	WDR46	WD repeat domain 46
ILMN_1804448	0.4038	0.037709	-2.1579631	-3.7584	-0.15799023	25121992	MSI2	musashi RNA binding protein 2
ILMN_1675556	0.4038	0.03771262	-2.1579197	-3.7584	-0.17044391	751869317	XKR8	XK related 8
ILMN_1760778	0.4038	0.03771485	2.1578931	-3.7585	0.26427904	497240518	ENG	endoglin
ILMN_1705302	0.405	0.03784506	2.1563362	-3.7612	0.24279639	226958667	FCGRT	Fc fragment of IgG receptor and transporter
ILMN_1727402	0.405	0.0378659	-2.1560875	-3.7617	-0.18530455	635574605	HCLS1	hematopoietic cell-specific Lyn substrate 1
ILMN_1806951	0.4056	0.03793878	2.1552186	-3.7632	0.06724897	75709188	CSTF3	cleavage stimulation factor subunit 3
ILMN_1708672	0.4057	0.03801675	-2.1542906	-3.7648	-0.38723223	148539871	ACAT2	acetyl-CoA acetyltransferase 2
ILMN_1694913	0.4057	0.03803252	-2.1541033	-3.7652	-0.07513357	343790973	LMO3	LIM domain only 3
ILMN_1652424	0.4057	0.0380395	-2.1540202	-3.7653	-0.09345174	52317173	OR1S1	olfactory receptor family 1 subfamily S member 1 (gene/pseudogene)
ILMN_1729594	0.4057	0.03804206	-2.1539898	-3.7654	-0.25699376	170671735	SLC19A2	solute carrier family 19 member 2
ILMN_1753002	0.4057	0.03807083	2.1536481	-3.766	0.1743275	254281336	RAB2B	RAB2B, member RAS oncogene family
ILMN_1809193	0.4057	0.03808655	-2.1534614	-3.7663	-0.21531471	195947402	PSEN1	presenilin 1
ILMN_1736353	0.4057	0.03808897	2.1534327	-3.7663	0.13629114	24430150	PSMC1	proteasome 26S subunit, ATPase 1
ILMN_1743579	0.4057	0.03808953	2.153426	-3.7663	0.08545128	386781213	WDR4	WD repeat domain 4
ILMN_1813270	0.4057	0.03811509	2.1531227	-3.7669	0.22910172	38201716	ELF5	E74 like ETS transcription factor 5
ILMN_1665414	0.4058	0.03813781	-2.1528533	-3.7674	-0.1617844	994317242	DDX59	DEAD-box helicase 59
ILMN_1798977	0.4058	0.03819535	-2.1521715	-3.7686	-0.68687517	229093086	ADGRG3	adhesion G protein-coupled receptor G3
ILMN_1805658	0.4058	0.03821638	2.1519226	-3.769	0.25209814	34147695	LTV1	LTV1 ribosome biogenesis factor
ILMN_1732985	0.4058	0.03822115	-2.1518662	-3.7691	-0.3866517	111120330	PHF20L1	PHD finger protein 20-like 1
ILMN_1683533	0.4058	0.03822134	2.1518639	-3.7691	0.18425537	213688412	CCDC66	coiled-coil domain containing 66
ILMN_1755835	0.4058	0.03823803	-2.1516664	-3.7694	-0.11671046	NA		
ILMN_1671932	0.4058	0.03826437	2.1513549	-3.77	0.27676284	225543165	SAMM50	SAMM50 sorting and assembly machinery component
ILMN_1712313	0.4058	0.03826512	-2.1513461	-3.77	-0.16886789	83656781	UBR1	ubiquitin protein ligase E3 component n-recognin 1
ILMN_1778755	0.4061	0.03834663	-2.1503833	-3.7717	-0.06533926	116875827	TRIL	TLR4 interactor with leucine rich repeats
ILMN_1731135	0.4061	0.03835402	2.1502961	-3.7719	0.10717108	190358516	RAB11B	RAB11B, member RAS oncogene family
ILMN_1734267	0.4061	0.03835647	-2.1502672	-3.7719	-0.06882972	325651900	ZNF587	zinc finger protein 587
ILMN_1692041	0.4061	0.03836617	-2.1501529	-3.7721	-0.05545114	110671312	POT1	protection of telomeres 1
ILMN_1792057	0.4067	0.03846763	2.1489576	-3.7742	0.0963009	197384209	LRP2BP	LRP2 binding protein
ILMN_1794692	0.4067	0.03848568	2.1487453	-3.7746	0.05428014	28559059	DNMT3B	DNA methyltransferase 3 beta
ILMN_1691106	0.4067	0.03848967	2.1486984	-3.7747	0.16723069	197313670	CDV3	CDV3 homolog
ILMN_1741976	0.4067	0.03850387	2.1485314	-3.775	0.12908692	363814496	SMARCAD1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1
ILMN_1705686	0.4067	0.038517	2.148377	-3.7752	0.219183	187131237	NRGN	neurogranin
ILMN_1679041	0.4069	0.03855533	-2.1479267	-3.776	-0.31503694	312032449	SLC3A2	solute carrier family 3 member 2
ILMN_1733360	0.4069	0.03857526	-2.1476928	-3.7764	-0.07970309	NA		
ILMN_1716994	0.4069	0.03859284	2.1474864	-3.7768	0.18564239	58530847	DSTN	destrin, actin depolymerizing factor
ILMN_1709112	0.4069	0.03861337	2.1472456	-3.7772	0.12474964	1004154091	CHM	CHM, Rab escort protein 1
ILMN_1796497	0.4071	0.03865107	-2.1468037	-3.778	-0.22357846	195947410	IPCEF1	interaction protein for cytohesin exchange factors 1
ILMN_1806828	0.4071	0.03870209	2.1462063	-3.779	0.13035599	1044635705	MRI1	methylthioribose-1-phosphate isomerase 1
ILMN_1800834	0.4071	0.03870416	-2.146182	-3.7791	-0.42461155	156416008	RGS16	regulator of G-protein signaling 16
ILMN_1809972	0.4071	0.03873628	-2.1458062	-3.7797	-0.05576833	197382308	CADPS	calcium dependent secretion activator
ILMN_1787461	0.4071	0.03873811	-2.1457848	-3.7798	-0.44868601	110735400	RUNX3	runt related transcription factor 3
ILMN_1772124	0.4071	0.03873893	2.1457752	-3.7798	0.21464706	197245425	ATRN	attractin
ILMN_1658094	0.4071	0.038761	-2.1455172	-3.7802	-0.159644	148596971	ZNF365	zinc finger protein 365
ILMN_1656676	0.4073	0.03879798	2.1450852	-3.781	0.27763046	210147509	ZYG11B	zyg-11 family member B, cell cycle regulator
ILMN_1659067	0.4076	0.03884337	-2.1445554	-3.7819	-0.1298366	269315841	UPRT	uracil phosphoribosyltransferase homolog
ILMN_1805225	0.4084	0.03893381	2.1435014	-3.7838	0.22127377	42542393	LPCAT3	lysophosphatidylcholine acyltransferase 3
ILMN_1731813	0.4084	0.03895008	2.143312	-3.7841	0.16812035	289547715	ZNF585B	zinc finger protein 585B
ILMN_1768127	0.4084	0.0389775	2.142993	-3.7847	0.23156538	237649014	EBNA1BP2	EBNA1 binding protein 2
ILMN_1720440	0.4087	0.03901769	2.1425258	-3.7855	0.11257722	663071127	HELQ	helicase, POLQ-like
ILMN_1657527	0.4088	0.0390888	-2.1417003	-3.7869	-0.07863877	984880730	CLEC12B	C-type lectin domain family 12 member B
ILMN_1722603	0.4088	0.0391059	2.1415019	-3.7873	0.05555258	4885126	CDX4	caudal type homeobox 4
ILMN_1748034	0.4088	0.03911136	2.1414386	-3.7874	0.28700705	296434230	KLHDC4	kelch domain containing 4
ILMN_1673352	0.4088	0.03911713	-2.1413717	-3.7875	-0.58302079	151101190	IFITM2	interferon induced transmembrane protein 2
ILMN_1699384	0.4088	0.03913259	2.1411925	-3.7878	0.08777738	394582123	PPP2R5D	protein phosphatase 2 regulatory subunit B'delta
ILMN_1808875	0.4088	0.03914705	-2.1410249	-3.7881	-0.27578199	196049370	RAB5A	RAB5A, member RAS oncogene family
ILMN_1725536	0.4088	0.03915728	2.1409064	-3.7883	0.22522972	170932549	FIZ1	FLT3 interacting zinc finger 1
ILMN_1764165	0.4088	0.03921081	2.1402868	-3.7894	0.2037607	371122523	TRIM65	tripartite motif containing 65
ILMN_1775182	0.4088	0.03922272	-2.140149	-3.7897	-0.21807886	305410787	GSR	glutathione-disulfide reductase
ILMN_1789233	0.4088	0.03923481	2.1400091	-3.7899	0.14262932	57863313	VPS37C	VPS37C, ESCRT-I subunit
ILMN_1662144	0.4088	0.03924772	2.1398599	-3.7902	0.09739331	242246959	CHKB	choline kinase beta
ILMN_1748983	0.4088	0.03925388	2.1397887	-3.7903	0.08501343	47519538	RTN4	reticulon 4
ILMN_1802691	0.4092	0.03930854	-2.1391573	-3.7914	-0.08252218	256818772	CFAP44	cilia and flagella associated protein 44
ILMN_1781680	0.4092	0.03932702	2.1389441	-3.7918	0.11994247	315434210	DAP3	death associated protein 3
ILMN_1686626	0.4092	0.03935203	2.1386555	-3.7923	0.26581975	323276702	DDX39B	DEAD-box helicase 39B
ILMN_1774661	0.4092	0.03936255	-2.1385343	-3.7925	-0.21890544	38150006	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1
ILMN_1675435	0.4092	0.03940088	-2.1380926	-3.7933	-0.16236349	216547614	ANKRD16	ankyrin repeat domain 16
ILMN_1776149	0.4092	0.03941196	2.1379649	-3.7935	0.16360663	170763478	MMS19	MMS19 homolog, cytosolic iron-sulfur assembly component
ILMN_1689357	0.4092	0.03942207	2.1378485	-3.7937	0.07079625	322812166	IL17RC	interleukin 17 receptor C
ILMN_1806825	0.4092	0.03949016	2.1370651	-3.7951	0.06836362	194018736	CEP128	centrosomal protein 128
ILMN_1657064	0.4092	0.03949988	2.1369534	-3.7953	0.24705921	512388690	ERMARD	ER membrane associated RNA degradation
ILMN_1785527	0.4092	0.03950198	2.1369292	-3.7953	0.06519204	50845398	LY6G5B	lymphocyte antigen 6 complex, locus G5B
ILMN_1705515	0.4092	0.03951015	2.1368353	-3.7955	0.22410376	325120963	UPF3A	UPF3 regulator of nonsense transcripts homolog A (yeast)
ILMN_1735472	0.4092	0.03952934	-2.1366148	-3.7958	-0.18399139	186972130	OSGIN2	oxidative stress induced growth inhibitor family member 2
ILMN_1759958	0.4092	0.03953395	2.1365619	-3.7959	0.07592539	294712548	IL15RA	interleukin 15 receptor subunit alpha
ILMN_1744795	0.4094	0.03956909	-2.1361585	-3.7966	-0.18444246	213021184	TBL1X	transducin (beta)-like 1X-linked
ILMN_1754529	0.4094	0.03959557	2.1358546	-3.7972	0.28334912	594140699	SPG7	SPG7, paraplegin matrix AAA peptidase subunit
ILMN_1718960	0.4094	0.03960764	-2.1357162	-3.7974	-0.29977425	73623032	SERPINB8	serpin family B member 8
ILMN_1813260	0.41	0.03971306	-2.1345089	-3.7995	-0.16000848	532164702	TIMM17B	translocase of inner mitochondrial membrane 17 homolog B (yeast)
ILMN_1800958	0.41	0.03971414	2.1344965	-3.7995	0.21333745	374349242	TMEM237	transmembrane protein 237
ILMN_1716169	0.41	0.03972951	-2.1343208	-3.7999	-0.2522117	4505184	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)
ILMN_1753287	0.41	0.03973717	-2.1342331	-3.8	-0.06520164	189163470	DLL3	delta like canonical Notch ligand 3
ILMN_1761728	0.41	0.03974963	2.1340908	-3.8003	0.34227974	1015181841	ACP5	acid phosphatase 5, tartrate resistant
ILMN_1779758	0.411	0.03988292	-2.1325694	-3.8029	-0.04668468	158081768	OR51B4	olfactory receptor family 51 subfamily B member 4
ILMN_1656057	0.411	0.03990323	-2.1323381	-3.8033	-0.75499941	984290527	PLAU	plasminogen activator, urokinase
ILMN_1701525	0.411	0.03990995	-2.1322615	-3.8035	-0.05638456	122891868	KRTAP5-3	keratin associated protein 5-3
ILMN_1654966	0.4111	0.03993738	-2.1319491	-3.804	-0.06621648	33598921	SCARA3	scavenger receptor class A member 3
ILMN_1693221	0.4114	0.03998131	2.1314494	-3.8049	0.05713454	21264590	CENPH	centromere protein H
ILMN_1741014	0.4115	0.04000907	2.1311339	-3.8054	0.29267305	313851012	SLC28A3	solute carrier family 28 member 3
ILMN_1775885	0.4115	0.04002881	2.1309095	-3.8058	0.14015868	110825960	PARP2	poly(ADP-ribose) polymerase 2
ILMN_1750690	0.4115	0.04004654	2.1307081	-3.8062	0.06563154	338827744	ARFIP2	ADP ribosylation factor interacting protein 2
ILMN_1805404	0.4115	0.04008653	-2.1302543	-3.807	-0.060884	297374807	GRIN1	glutamate ionotropic receptor NMDA type subunit 1
ILMN_1802404	0.4115	0.04008822	-2.1302351	-3.807	-0.17152593	NA		
ILMN_1728639	0.4116	0.04012707	-2.1297945	-3.8078	-0.95788437	348041250	FCGR3B	Fc fragment of IgG receptor IIIb
ILMN_1717477	0.4116	0.04013471	2.1297079	-3.8079	0.26835825	117606358	PSD3	pleckstrin and Sec7 domain containing 3
ILMN_1680367	0.4119	0.04018199	-2.1291724	-3.8088	-0.09388373	52145311	C10orf90	chromosome 10 open reading frame 90
ILMN_1749838	0.412	0.04020789	2.1288792	-3.8094	0.34016191	37622340	MZF1	myeloid zinc finger 1
ILMN_1686367	0.412	0.04024235	2.1284895	-3.81	0.26542026	527498289	HSPA8	heat shock protein family A (Hsp70) member 8
ILMN_1726392	0.412	0.04025182	-2.1283824	-3.8102	-0.24798506	291167746	NIN	ninein
ILMN_1766083	0.412	0.04028092	-2.1280536	-3.8108	-0.07166212	444299633	SLC22A12	solute carrier family 22 member 12
ILMN_1777683	0.412	0.04028143	2.1280479	-3.8108	0.33937344	568384848	ADAMTSL4	ADAMTS like 4
ILMN_1760650	0.4125	0.04034981	2.127276	-3.8122	0.15236833	88853058	DPH2	DPH2 homolog
ILMN_1729016	0.4131	0.04042727	2.126403	-3.8137	0.04500628	1045961240	TCTE3	t-complex-associated-testis-expressed 3
ILMN_1800540	0.4133	0.04047614	-2.1258529	-3.8146	-0.48070268	665505986	CD55	CD55 molecule (Cromer blood group)
ILMN_1760256	0.4133	0.04048458	-2.125758	-3.8148	-0.12606435	224967063	RBM22	RNA binding motif protein 22
ILMN_1696252	0.4136	0.04053588	-2.1251814	-3.8158	-0.27813389	197927266	CTBS	chitobiase
ILMN_1800447	0.4137	0.04056664	2.124836	-3.8164	0.13846006	169808424	PHKB	phosphorylase kinase regulatory subunit beta
ILMN_1808863	0.4137	0.04058278	-2.1246548	-3.8167	-0.17958619	392050743	ING1	inhibitor of growth family member 1
ILMN_1715635	0.414	0.04062736	-2.1241547	-3.8176	-0.21378883	50593534	ATP6V0E1	ATPase H+ transporting V0 subunit e1
ILMN_1711383	0.414	0.04066072	-2.1237808	-3.8182	-0.26677328	1020158956	STK4	serine/threonine kinase 4
ILMN_1659077	0.414	0.04067262	-2.1236475	-3.8185	-0.17331884	58331233	CD40LG	CD40 ligand
ILMN_1740386	0.414	0.04070403	2.1232959	-3.8191	0.20794336	224451028	YIF1B	Yip1 interacting factor homolog B, membrane trafficking protein
ILMN_1741755	0.414	0.04071767	2.1231432	-3.8194	0.10909761	109826574	TRIM29	tripartite motif containing 29
ILMN_1715814	0.414	0.04072146	-2.1231008	-3.8194	-0.23185099	215272315	LMAN1	lectin, mannose binding 1
ILMN_1765021	0.414	0.04074764	2.1228079	-3.8199	0.23792714	530788286	TOP3B	topoisomerase (DNA) III beta
ILMN_1674167	0.414	0.04075498	-2.1227258	-3.8201	-0.09076811	24430216	IL10	interleukin 10
ILMN_1734929	0.414	0.04077846	2.1224635	-3.8205	0.10419366	95147560	BBOX1	gamma-butyrobetaine hydroxylase 1
ILMN_1797698	0.4144	0.04085859	2.1215687	-3.8221	0.15561761	311893285	RBM12	RNA binding motif protein 12
ILMN_1695821	0.4144	0.04086467	2.1215009	-3.8222	0.14427293	197245402	ACTR1B	ARP1 actin-related protein 1 homolog B, centractin beta
ILMN_1815346	0.4144	0.04087569	2.121378	-3.8224	0.06305452	310832429	TMEM136	transmembrane protein 136
ILMN_1808078	0.4149	0.04094226	2.1206362	-3.8237	0.12118695	238859646	ADGRG7	adhesion G protein-coupled receptor G7
ILMN_1680284	0.415	0.04097986	-2.1202177	-3.8244	-0.05944973	157805477	ZNF681	zinc finger protein 681
ILMN_1665265	0.415	0.04099328	2.1200684	-3.8247	0.14979532	NA		
ILMN_1808132	0.415	0.04102314	-2.1197363	-3.8253	-0.07376832	NA		
ILMN_1770502	0.415	0.04102953	-2.1196653	-3.8254	-0.05690236	163914393	DQX1	DEAQ-box RNA dependent ATPase 1
ILMN_1792296	0.4154	0.04110839	2.1187896	-3.8269	0.07046843	555290136	CCDC83	coiled-coil domain containing 83
ILMN_1660086	0.4154	0.04110991	-2.1187727	-3.827	-0.06406585	92091582	MYH11	myosin heavy chain 11
ILMN_1659926	0.4154	0.04112929	2.1185577	-3.8273	0.07254019	324021748	ST7L	suppression of tumorigenicity 7 like
ILMN_1679517	0.4154	0.04117321	2.1180709	-3.8282	0.09937292	374429548	SCN8A	sodium voltage-gated channel alpha subunit 8
ILMN_1705679	0.4154	0.04118071	2.1179878	-3.8283	0.22950869	116014330	SAFB2	scaffold attachment factor B2
ILMN_1738922	0.4154	0.04119314	2.1178501	-3.8286	0.09386346	164519093	HSPB7	heat shock protein family B (small) member 7
ILMN_1803113	0.4154	0.04119727	-2.1178043	-3.8286	-0.24948034	62241025	DMRT1	doublesex and mab-3 related transcription factor 1
ILMN_1780368	0.4154	0.04123002	-2.1174418	-3.8293	-0.16686283	148227403	GPR18	G protein-coupled receptor 18
ILMN_1724059	0.4154	0.04123882	2.1173444	-3.8294	0.14527781	523525263	GAS2L1	growth arrest specific 2 like 1
ILMN_1732374	0.4154	0.04127358	-2.1169599	-3.8301	-0.07995813	NA		
ILMN_1675737	0.4154	0.04127657	2.1169269	-3.8302	0.06268578	525507399	PCDHA1	protocadherin alpha 1
ILMN_1717420	0.4154	0.04129157	-2.1167611	-3.8305	-0.21680787	402169566	UBE2W	ubiquitin conjugating enzyme E2 W (putative)
ILMN_1812607	0.4156	0.0413248	-2.1163939	-3.8311	-0.05091575	544583530	MARCH8	membrane associated ring-CH-type finger 8
