ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7009	5.92e-01	1.58e-01	1.43	-5.23036	5.46e-02	MTFR1L	mitochondrial fission regulator 1 like
28327	5.92e-01	1.58e-01	1.43	-5.23056	8.27e-02		
11637	5.92e-01	1.58e-01	-1.43	-5.23068	-1.05e-01	CPEB4	cytoplasmic polyadenylation element binding protein 4
5953	5.92e-01	1.58e-01	-1.43	-5.23077	-8.30e-02	HMGA1	high mobility group AT-hook 1
23897	5.92e-01	1.58e-01	1.43	-5.23083	5.81e-02	C2orf47	chromosome 2 open reading frame 47
2372	5.92e-01	1.58e-01	1.43	-5.23094	7.79e-02	MED22	mediator complex subunit 22
35843	5.92e-01	1.58e-01	-1.43	-5.23102	-6.30e-02	XKRY2	XK related, Y-linked 2
19118	5.93e-01	1.58e-01	1.42	-5.2316	3.56e-02	NLN	neurolysin
43618	5.93e-01	1.58e-01	-1.42	-5.23161	-6.56e-02	DLEU1	deleted in lymphocytic leukemia 1
28226	5.93e-01	1.58e-01	-1.42	-5.23163	-1.51e-01	CCND3	cyclin D3
32654	5.93e-01	1.58e-01	-1.42	-5.23164	-7.88e-02	WDR27	WD repeat domain 27
1540	5.93e-01	1.58e-01	-1.42	-5.23185	-6.30e-02		
16810	5.93e-01	1.58e-01	1.42	-5.23192	7.29e-02	NDUFA1	NADH:ubiquinone oxidoreductase subunit A1
40350	5.93e-01	1.58e-01	-1.42	-5.23208	-5.60e-02	PSMB2	proteasome subunit beta 2
11032	5.93e-01	1.58e-01	1.42	-5.23213	5.12e-02	SLC35D1	solute carrier family 35 member D1
39867	5.93e-01	1.58e-01	-1.42	-5.23216	-6.87e-02	UBE2H	ubiquitin conjugating enzyme E2 H
40263	5.93e-01	1.58e-01	-1.42	-5.23219	-1.53e-01	RASGEF1A	RasGEF domain family member 1A
25529	5.93e-01	1.58e-01	1.42	-5.23231	6.38e-02	PSME1	proteasome activator subunit 1
43530	5.93e-01	1.58e-01	1.42	-5.23234	5.95e-02	AKAP8L	A-kinase anchoring protein 8 like
30412	5.93e-01	1.58e-01	1.42	-5.23237	1.48e-01	KIAA1652	KIAA1652 protein
28966	5.93e-01	1.58e-01	1.42	-5.2325	6.05e-02	ZNF343	zinc finger protein 343
4148	5.93e-01	1.58e-01	-1.42	-5.23266	-6.81e-02	DYNC1LI2	dynein cytoplasmic 1 light intermediate chain 2
35362	5.93e-01	1.58e-01	1.42	-5.23269	9.06e-02	RNF41	ring finger protein 41
24226	5.93e-01	1.58e-01	-1.42	-5.23269	-4.44e-02	GAD2	glutamate decarboxylase 2
33677	5.93e-01	1.58e-01	-1.42	-5.23284	-1.35e-01	NCBP2-AS2	NCBP2 antisense RNA 2 (head to head)
21918	5.93e-01	1.58e-01	-1.42	-5.23285	-5.46e-02	ZKSCAN2	zinc finger with KRAB and SCAN domains 2
7147	5.93e-01	1.58e-01	-1.42	-5.23288	-7.43e-02	PDIA6	protein disulfide isomerase family A member 6
44895	5.93e-01	1.58e-01	-1.42	-5.23289	-9.19e-02		
25056	5.93e-01	1.58e-01	-1.42	-5.23296	-7.98e-02	TNFRSF1A	TNF receptor superfamily member 1A
19707	5.93e-01	1.58e-01	-1.42	-5.23301	-2.58e-01		
6332	5.93e-01	1.58e-01	1.42	-5.23304	7.91e-02	U2AF1	U2 small nuclear RNA auxiliary factor 1
40993	5.93e-01	1.58e-01	-1.42	-5.23319	-5.21e-02	SMAD2	SMAD family member 2
33003	5.93e-01	1.58e-01	1.42	-5.23348	7.32e-02	DENND1C	DENN domain containing 1C
23627	5.93e-01	1.58e-01	-1.42	-5.23372	-8.94e-02	ZNF676	zinc finger protein 676
20023	5.93e-01	1.58e-01	-1.42	-5.23381	-7.49e-02	MBLAC1	metallo-beta-lactamase domain containing 1
18713	5.93e-01	1.58e-01	-1.42	-5.23383	-8.32e-02		
36199	5.93e-01	1.58e-01	-1.42	-5.23405	-9.48e-02	RSL24D1	ribosomal L24 domain containing 1
1382	5.93e-01	1.59e-01	-1.42	-5.2341	-8.91e-02	TBX1	T-box 1
42151	5.93e-01	1.59e-01	-1.42	-5.23417	-8.05e-02	FGFBP3	fibroblast growth factor binding protein 3
8673	5.93e-01	1.59e-01	1.42	-5.23425	8.90e-02		
2716	5.93e-01	1.59e-01	-1.42	-5.23428	-7.43e-02	DVL1	dishevelled segment polarity protein 1
3219	5.93e-01	1.59e-01	1.42	-5.2344	1.01e-01		
43665	5.94e-01	1.59e-01	-1.42	-5.23484	-3.59e-02	LOC101927157	uncharacterized LOC101927157
35435	5.94e-01	1.59e-01	-1.42	-5.23498	-6.50e-02	LOC100507311	uncharacterized LOC100507311
41023	5.94e-01	1.59e-01	-1.42	-5.23501	-2.19e-01		
16956	5.94e-01	1.59e-01	1.42	-5.23514	6.65e-02	SIGLEC9	sialic acid binding Ig like lectin 9
8107	5.94e-01	1.59e-01	-1.42	-5.23523	-7.24e-02		
6796	5.94e-01	1.59e-01	1.42	-5.23529	2.69e-01	SHROOM3	shroom family member 3
19186	5.94e-01	1.59e-01	-1.42	-5.23531	-3.66e-02	SLC39A14	solute carrier family 39 member 14
24871	5.94e-01	1.59e-01	-1.42	-5.23537	-8.93e-02		
31187	5.94e-01	1.59e-01	1.42	-5.23551	1.55e-01		
29720	5.94e-01	1.59e-01	1.42	-5.23555	8.97e-02	SPAG9	sperm associated antigen 9
40066	5.94e-01	1.59e-01	-1.42	-5.23556	-7.18e-02		
22789	5.94e-01	1.59e-01	1.42	-5.23595	5.38e-02		
42008	5.94e-01	1.59e-01	-1.42	-5.23607	-9.71e-02		
19277	5.94e-01	1.59e-01	-1.42	-5.2361	-8.94e-02	PTGES3	prostaglandin E synthase 3
24508	5.94e-01	1.59e-01	-1.42	-5.23622	-6.91e-02	STX3	syntaxin 3
21168	5.94e-01	1.59e-01	-1.42	-5.23628	-5.21e-02	EYA4	EYA transcriptional coactivator and phosphatase 4
12620	5.94e-01	1.59e-01	1.42	-5.23634	5.75e-02	LOC729603	calcineurin like EF-hand protein 1 pseudogene
39223	5.94e-01	1.59e-01	-1.42	-5.23638	-4.00e-02		
18126	5.94e-01	1.59e-01	1.42	-5.23642	5.97e-02	OTOP2	otopetrin 2
31217	5.94e-01	1.59e-01	-1.42	-5.23646	-6.28e-02		
13581	5.94e-01	1.59e-01	1.42	-5.23654	9.93e-02	LAIR1	leukocyte associated immunoglobulin like receptor 1
41192	5.94e-01	1.59e-01	-1.42	-5.2367	-5.16e-02	DCLK1	doublecortin like kinase 1
28142	5.94e-01	1.59e-01	1.42	-5.23672	8.70e-02		
4036	5.94e-01	1.59e-01	1.42	-5.23678	7.63e-02	REV1	REV1, DNA directed polymerase
28551	5.94e-01	1.59e-01	-1.42	-5.23685	-8.90e-02	KRT77	keratin 77
23185	5.94e-01	1.59e-01	-1.42	-5.2369	-7.84e-02	TMCO3	transmembrane and coiled-coil domains 3
35295	5.94e-01	1.59e-01	-1.42	-5.23726	-1.89e-01	PTX3	pentraxin 3
19920	5.94e-01	1.59e-01	-1.42	-5.23729	-8.69e-02	ZFP41	ZFP41 zinc finger protein
8338	5.94e-01	1.59e-01	-1.42	-5.23733	-5.51e-02	PSEN1	presenilin 1
5196	5.94e-01	1.59e-01	-1.42	-5.23743	-8.95e-02	WIF1	WNT inhibitory factor 1
37224	5.95e-01	1.59e-01	1.42	-5.23796	7.94e-02	DNAJB2	DnaJ heat shock protein family (Hsp40) member B2
23523	5.95e-01	1.59e-01	-1.42	-5.238	-6.66e-02	BORCS6	BLOC-1 related complex subunit 6
18151	5.95e-01	1.59e-01	-1.42	-5.23813	-3.62e-02		
44544	5.95e-01	1.59e-01	1.42	-5.23823	7.74e-02		
717	5.95e-01	1.59e-01	1.42	-5.23826	1.07e-01	CD40	CD40 molecule
33114	5.95e-01	1.59e-01	-1.42	-5.23849	-6.17e-02	ARHGAP19	Rho GTPase activating protein 19
15924	5.95e-01	1.59e-01	-1.42	-5.23856	-1.09e-01		
8918	5.95e-01	1.59e-01	1.42	-5.23859	4.97e-02		
40456	5.95e-01	1.60e-01	1.42	-5.23871	6.05e-02		
19088	5.95e-01	1.60e-01	-1.42	-5.23881	-1.04e-01	ADCY6	adenylate cyclase 6
31645	5.95e-01	1.60e-01	-1.42	-5.23882	-6.52e-02	PPP1R16B	protein phosphatase 1 regulatory subunit 16B
26407	5.95e-01	1.60e-01	-1.42	-5.239	-2.12e-01	PZP	PZP, alpha-2-macroglobulin like
20875	5.95e-01	1.60e-01	1.42	-5.23912	8.41e-02	FAM13A-AS1	FAM13A antisense RNA 1
30921	5.95e-01	1.60e-01	1.42	-5.23913	9.11e-02	CMTM1	CKLF like MARVEL transmembrane domain containing 1
24238	5.95e-01	1.60e-01	-1.42	-5.23914	-3.25e-01	CCL2	C-C motif chemokine ligand 2
19133	5.95e-01	1.60e-01	1.42	-5.23918	7.66e-02	MYO19	myosin XIX
22816	5.95e-01	1.60e-01	1.42	-5.23935	5.66e-02	TAOK3	TAO kinase 3
28282	5.95e-01	1.60e-01	1.42	-5.2395	9.40e-02	THAP9-AS1	THAP9 antisense RNA 1
42211	5.95e-01	1.60e-01	-1.42	-5.23952	-1.27e-01		
15160	5.95e-01	1.60e-01	1.42	-5.23961	4.69e-02	GDAP2	ganglioside induced differentiation associated protein 2
22417	5.95e-01	1.60e-01	-1.42	-5.23972	-7.19e-02	RNF5	ring finger protein 5
32897	5.95e-01	1.60e-01	-1.42	-5.23972	-8.14e-02		
43173	5.95e-01	1.60e-01	1.42	-5.23991	6.27e-02		
25991	5.95e-01	1.60e-01	1.42	-5.24	8.37e-02		
2377	5.95e-01	1.60e-01	-1.42	-5.24009	-1.34e-01	P2RX5	purinergic receptor P2X 5
39389	5.95e-01	1.60e-01	-1.42	-5.24011	-1.74e-01	POLR2J2	RNA polymerase II subunit J2
27582	5.95e-01	1.60e-01	-1.42	-5.24025	-7.27e-02	TNNT3	troponin T3, fast skeletal type
31820	5.95e-01	1.60e-01	-1.42	-5.24031	-6.86e-02	PCDHGA12	protocadherin gamma subfamily A, 12
28199	5.95e-01	1.60e-01	1.42	-5.24034	5.74e-02	PDE12	phosphodiesterase 12
26741	5.95e-01	1.60e-01	-1.42	-5.24047	-8.93e-02	ESRP1	epithelial splicing regulatory protein 1
38768	5.95e-01	1.60e-01	1.42	-5.24048	9.12e-02	DCAF7	DDB1 and CUL4 associated factor 7
17854	5.95e-01	1.60e-01	1.42	-5.24058	1.64e-01	DNAJC5B	DnaJ heat shock protein family (Hsp40) member C5 beta
3930	5.95e-01	1.60e-01	1.42	-5.24068	1.80e-01	SLIT3	slit guidance ligand 3
36991	5.95e-01	1.60e-01	1.42	-5.2407	8.22e-02	RMND1	required for meiotic nuclear division 1 homolog
4100	5.95e-01	1.60e-01	1.42	-5.24084	9.33e-02	GHRL	ghrelin/obestatin prepropeptide
24602	5.95e-01	1.60e-01	-1.42	-5.24098	-2.61e-01	CFAP61	cilia and flagella associated protein 61
21409	5.95e-01	1.60e-01	-1.42	-5.24105	-6.98e-02	PRSS54	protease, serine 54
37673	5.95e-01	1.60e-01	1.42	-5.24108	9.44e-02		
30666	5.95e-01	1.60e-01	-1.42	-5.24111	-8.36e-02		
18218	5.95e-01	1.60e-01	-1.42	-5.24131	-1.26e-01	OGFR	opioid growth factor receptor
10332	5.96e-01	1.60e-01	-1.42	-5.2416	-9.15e-02	PDXK	pyridoxal (pyridoxine, vitamin B6) kinase
23737	5.96e-01	1.60e-01	1.42	-5.24161	1.22e-01	CIITA	class II major histocompatibility complex transactivator
18114	5.96e-01	1.60e-01	1.42	-5.24188	5.63e-02	MRPS18B	mitochondrial ribosomal protein S18B
11309	5.96e-01	1.60e-01	-1.42	-5.24197	-5.28e-02	MYCL	v-myc avian myelocytomatosis viral oncogene lung carcinoma derived homolog
17210	5.96e-01	1.60e-01	-1.42	-5.24233	-1.11e-01	VAMP2	vesicle associated membrane protein 2
1054	5.96e-01	1.60e-01	1.42	-5.24246	1.33e-01	VWF	von Willebrand factor
6319	5.96e-01	1.60e-01	-1.42	-5.24264	-8.73e-02	IRAK1	interleukin 1 receptor associated kinase 1
35474	5.96e-01	1.60e-01	-1.42	-5.24276	-1.93e-01	TNFRSF21	TNF receptor superfamily member 21
2555	5.96e-01	1.60e-01	1.42	-5.24276	5.54e-02	ING5	inhibitor of growth family member 5
17195	5.96e-01	1.60e-01	-1.42	-5.2428	-3.73e-02		
22432	5.96e-01	1.60e-01	-1.42	-5.24298	-1.13e-01	STK17A	serine/threonine kinase 17a
36074	5.96e-01	1.60e-01	1.42	-5.243	5.75e-02		
7988	5.96e-01	1.60e-01	1.42	-5.24307	6.77e-02	ZYG11B	zyg-11 family member B, cell cycle regulator
30568	5.96e-01	1.60e-01	-1.42	-5.24313	-8.71e-02	SLC35E2B	solute carrier family 35 member E2B
5791	5.96e-01	1.60e-01	-1.42	-5.24316	-7.04e-02	MTPAP	mitochondrial poly(A) polymerase
32769	5.96e-01	1.61e-01	1.42	-5.24337	8.71e-02	VPS53	VPS53, GARP complex subunit
25409	5.96e-01	1.61e-01	-1.42	-5.2434	-1.25e-01	GPX8	glutathione peroxidase 8 (putative)
29853	5.96e-01	1.61e-01	-1.42	-5.2435	-6.91e-02	GTF2H5	general transcription factor IIH subunit 5
38644	5.96e-01	1.61e-01	-1.42	-5.24361	-1.08e-01	BAALC	brain and acute leukemia, cytoplasmic
35131	5.96e-01	1.61e-01	-1.42	-5.24373	-7.67e-02	MASP2	mannan binding lectin serine peptidase 2
9384	5.96e-01	1.61e-01	-1.42	-5.24389	-7.08e-02	DHRS7B	dehydrogenase/reductase 7B
24633	5.96e-01	1.61e-01	-1.42	-5.24392	-1.10e-01	FUT2	fucosyltransferase 2
27110	5.96e-01	1.61e-01	-1.42	-5.24392	-7.09e-02	KIF22	kinesin family member 22
20071	5.96e-01	1.61e-01	1.42	-5.24397	1.07e-01	TUBA1C	tubulin alpha 1c
43084	5.96e-01	1.61e-01	-1.42	-5.24415	-5.51e-02		
4962	5.96e-01	1.61e-01	-1.42	-5.24416	-1.70e-01	SAA4	serum amyloid A4, constitutive
27660	5.96e-01	1.61e-01	-1.42	-5.24421	-8.91e-02	IRAK3	interleukin 1 receptor associated kinase 3
42540	5.97e-01	1.61e-01	-1.42	-5.24446	-8.10e-02	C14orf79	chromosome 14 open reading frame 79
7040	5.97e-01	1.61e-01	-1.42	-5.24451	-1.50e-01	NCF1	neutrophil cytosolic factor 1
30444	5.97e-01	1.61e-01	-1.41	-5.24477	-5.89e-02		
25371	5.97e-01	1.61e-01	-1.41	-5.24483	-9.46e-02	SLC7A4	solute carrier family 7 member 4
3473	5.97e-01	1.61e-01	1.41	-5.2451	3.39e-02		
35429	5.97e-01	1.61e-01	-1.41	-5.24512	-6.04e-02	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase
2622	5.97e-01	1.61e-01	1.41	-5.24547	4.03e-02		
30000	5.97e-01	1.61e-01	1.41	-5.24574	9.79e-02	FCRL1	Fc receptor like 1
2725	5.97e-01	1.61e-01	-1.41	-5.24611	-1.65e-01		
43423	5.97e-01	1.61e-01	-1.41	-5.24617	-5.43e-02	LRRC8A	leucine rich repeat containing 8 family member A
26783	5.97e-01	1.61e-01	-1.41	-5.24617	-6.07e-02		
5191	5.97e-01	1.61e-01	1.41	-5.24622	8.56e-02	ZDHHC14	zinc finger DHHC-type containing 14
18401	5.97e-01	1.61e-01	-1.41	-5.24629	-5.46e-02	NSRP1	nuclear speckle splicing regulatory protein 1
36907	5.97e-01	1.61e-01	-1.41	-5.24633	-4.84e-02		
16320	5.97e-01	1.61e-01	-1.41	-5.2464	-7.78e-02	OTUD6A	OTU deubiquitinase 6A
35238	5.97e-01	1.61e-01	-1.41	-5.24653	-5.76e-02		
20335	5.97e-01	1.61e-01	-1.41	-5.24656	-1.11e-01	SAFB	scaffold attachment factor B
35588	5.97e-01	1.61e-01	-1.41	-5.24659	-1.12e-01	PPFIBP1	PPFIA binding protein 1
31261	5.98e-01	1.61e-01	-1.41	-5.24698	-6.35e-02	GRID1	glutamate ionotropic receptor delta type subunit 1
5743	5.98e-01	1.61e-01	1.41	-5.24722	7.57e-02	VPS37C	VPS37C, ESCRT-I subunit
18078	5.98e-01	1.61e-01	-1.41	-5.24724	-6.67e-02	SPTBN2	spectrin beta, non-erythrocytic 2
43615	5.98e-01	1.61e-01	1.41	-5.24735	5.64e-02	ZUFSP	zinc finger with UFM1 specific peptidase domain
27470	5.98e-01	1.61e-01	1.41	-5.24739	6.90e-02	FAAP100	Fanconi anemia core complex associated protein 100
24517	5.98e-01	1.61e-01	1.41	-5.2476	6.79e-02		
31291	5.98e-01	1.61e-01	-1.41	-5.24766	-9.56e-02		
44615	5.98e-01	1.61e-01	1.41	-5.24779	5.70e-02	STK35	serine/threonine kinase 35
6477	5.98e-01	1.62e-01	-1.41	-5.24796	-7.67e-02	PPOX	protoporphyrinogen oxidase
34500	5.98e-01	1.62e-01	-1.41	-5.24819	-1.07e-01	MYH10	myosin, heavy chain 10, non-muscle
19846	5.98e-01	1.62e-01	-1.41	-5.2483	-9.92e-02	CEP44	centrosomal protein 44
28116	5.98e-01	1.62e-01	1.41	-5.24836	5.87e-02		
24358	5.98e-01	1.62e-01	-1.41	-5.24839	-6.59e-02	ATP9A	ATPase phospholipid transporting 9A (putative)
25826	5.98e-01	1.62e-01	1.41	-5.24859	6.54e-02	UBE4A	ubiquitination factor E4A
19918	5.99e-01	1.62e-01	1.41	-5.24882	5.35e-02	CENPN	centromere protein N
35408	5.99e-01	1.62e-01	-1.41	-5.24892	-6.77e-02	EMC3	ER membrane protein complex subunit 3
43521	5.99e-01	1.62e-01	-1.41	-5.249	-5.07e-02		
29769	5.99e-01	1.62e-01	-1.41	-5.24907	-9.51e-02	FAM173B	family with sequence similarity 173 member B
3054	5.99e-01	1.62e-01	1.41	-5.2491	4.01e-02	DHRS2	dehydrogenase/reductase 2
31653	5.99e-01	1.62e-01	-1.41	-5.24945	-1.69e-01	HOMER3	homer scaffolding protein 3
26814	5.99e-01	1.62e-01	-1.41	-5.24955	-2.29e-01	DNAH11	dynein axonemal heavy chain 11
13480	5.99e-01	1.62e-01	1.41	-5.24968	1.43e-01	OR2B6	olfactory receptor family 2 subfamily B member 6
8124	5.99e-01	1.62e-01	-1.41	-5.2497	-8.77e-02	NCALD	neurocalcin delta
36409	5.99e-01	1.62e-01	-1.41	-5.24973	-4.43e-02		
4722	5.99e-01	1.62e-01	-1.41	-5.24999	-9.48e-02		
9687	5.99e-01	1.62e-01	1.41	-5.2501	5.85e-02		
8400	5.99e-01	1.62e-01	1.41	-5.25016	4.62e-02	CCDC149	coiled-coil domain containing 149
19999	5.99e-01	1.62e-01	-1.41	-5.25032	-1.04e-01	NEK3	NIMA related kinase 3
17928	5.99e-01	1.62e-01	1.41	-5.25032	4.77e-02	HNRNPH2	heterogeneous nuclear ribonucleoprotein H2 (H')
23557	5.99e-01	1.62e-01	1.41	-5.25051	6.47e-02	YY1	YY1 transcription factor
1400	5.99e-01	1.62e-01	-1.41	-5.25052	-6.27e-02	MTERF1	mitochondrial transcription termination factor 1
41982	5.99e-01	1.62e-01	-1.41	-5.25059	-4.84e-02	PDZD2	PDZ domain containing 2
18933	5.99e-01	1.62e-01	-1.41	-5.25064	-7.13e-02	HSPA4L	heat shock protein family A (Hsp70) member 4 like
5527	5.99e-01	1.62e-01	-1.41	-5.25073	-1.15e-01		
37952	5.99e-01	1.62e-01	-1.41	-5.25085	-5.63e-02	KIAA0232	KIAA0232
40484	5.99e-01	1.62e-01	-1.41	-5.25086	-6.55e-02	CISD3	CDGSH iron sulfur domain 3
25724	5.99e-01	1.62e-01	-1.41	-5.25087	-1.09e-01	C22orf24	chromosome 22 open reading frame 24
44342	5.99e-01	1.62e-01	-1.41	-5.25096	-6.04e-02	SSFA2	sperm specific antigen 2
28746	5.99e-01	1.62e-01	-1.41	-5.25097	-8.74e-02		
33792	5.99e-01	1.62e-01	-1.41	-5.25098	-7.03e-02	C6orf141	chromosome 6 open reading frame 141
38256	5.99e-01	1.62e-01	1.41	-5.25108	6.57e-02	FBXO22	F-box protein 22
12961	5.99e-01	1.62e-01	-1.41	-5.25115	-4.23e-02	CDH11	cadherin 11
19235	5.99e-01	1.62e-01	-1.41	-5.25116	-8.88e-02	GJB1	gap junction protein beta 1
15819	5.99e-01	1.62e-01	1.41	-5.25118	1.25e-01	STAT1	signal transducer and activator of transcription 1
33589	5.99e-01	1.62e-01	1.41	-5.25127	6.29e-02	C7orf26	chromosome 7 open reading frame 26
17188	5.99e-01	1.62e-01	-1.41	-5.25129	-3.23e-01	SPP1	secreted phosphoprotein 1
4455	5.99e-01	1.62e-01	-1.41	-5.25133	-5.67e-02	RPAP3	RNA polymerase II associated protein 3
20706	5.99e-01	1.62e-01	-1.41	-5.25137	-6.15e-02	EIF2AK1	eukaryotic translation initiation factor 2 alpha kinase 1
62	5.99e-01	1.62e-01	1.41	-5.25143	3.73e-01	MAB21L2	mab-21 like 2
12839	5.99e-01	1.62e-01	1.41	-5.25172	6.11e-02	TOR1AIP1	torsin 1A interacting protein 1
5868	5.99e-01	1.62e-01	-1.41	-5.25176	-6.94e-02	ABCD3	ATP binding cassette subfamily D member 3
5124	5.99e-01	1.62e-01	-1.41	-5.2518	-7.48e-02	TBX18-AS1	TBX18 antisense RNA 1
14248	5.99e-01	1.62e-01	-1.41	-5.2518	-1.42e-01	ARHGAP24	Rho GTPase activating protein 24
7761	5.99e-01	1.62e-01	-1.41	-5.25195	-1.63e-01		
14049	5.99e-01	1.62e-01	-1.41	-5.25202	-4.73e-02	LOC100294362	uncharacterized LOC100294362
27273	5.99e-01	1.62e-01	-1.41	-5.25207	-9.24e-02	FSIP2	fibrous sheath interacting protein 2
16950	5.99e-01	1.62e-01	1.41	-5.25217	6.89e-02	PPP1R14B	protein phosphatase 1 regulatory inhibitor subunit 14B
16372	5.99e-01	1.62e-01	1.41	-5.25227	5.08e-02		
32410	5.99e-01	1.63e-01	-1.41	-5.25253	-9.94e-02		
9688	5.99e-01	1.63e-01	1.41	-5.25257	6.30e-02	FBXW8	F-box and WD repeat domain containing 8
42721	5.99e-01	1.63e-01	-1.41	-5.25279	-4.00e-02		
34959	5.99e-01	1.63e-01	1.41	-5.25289	6.77e-02	LOC100288675	uncharacterized LOC100288675
14034	5.99e-01	1.63e-01	1.41	-5.25296	1.49e-01		
14985	5.99e-01	1.63e-01	1.41	-5.25298	6.42e-02	HGS	hepatocyte growth factor-regulated tyrosine kinase substrate
25503	5.99e-01	1.63e-01	1.41	-5.253	5.57e-02		
41919	5.99e-01	1.63e-01	1.41	-5.253	8.48e-02	TACC1	transforming acidic coiled-coil containing protein 1
20229	5.99e-01	1.63e-01	1.41	-5.253	6.45e-02	NDRG3	NDRG family member 3
43387	5.99e-01	1.63e-01	-1.41	-5.25303	-1.08e-01	PKN2	protein kinase N2
24324	5.99e-01	1.63e-01	1.41	-5.25315	5.68e-02	TBP	TATA-box binding protein
23571	5.99e-01	1.63e-01	1.41	-5.25336	6.14e-02	GUSBP11	glucuronidase, beta pseudogene 11
21320	5.99e-01	1.63e-01	-1.41	-5.25339	-3.30e-01	SPP1	secreted phosphoprotein 1
6377	5.99e-01	1.63e-01	1.41	-5.2534	8.52e-02	IL13RA1	interleukin 13 receptor subunit alpha 1
1716	5.99e-01	1.63e-01	1.41	-5.25341	9.98e-02	PELO	pelota homolog (Drosophila)
32595	6.00e-01	1.63e-01	-1.41	-5.2536	-1.53e-01	LOC100287869	uncharacterized LOC100287869
34142	6.00e-01	1.63e-01	-1.41	-5.2538	-7.74e-02		
18138	6.00e-01	1.63e-01	1.41	-5.2538	3.15e-02	ANAPC1	anaphase promoting complex subunit 1
8821	6.00e-01	1.63e-01	-1.41	-5.25438	-6.21e-02		
33833	6.00e-01	1.63e-01	1.41	-5.25455	1.28e-01	ZFAND5	zinc finger AN1-type containing 5
39933	6.00e-01	1.63e-01	-1.41	-5.25458	-7.06e-02	PRKD3	protein kinase D3
28718	6.00e-01	1.63e-01	1.41	-5.25469	7.54e-02	RNF215	ring finger protein 215
14340	6.00e-01	1.63e-01	1.41	-5.2548	1.85e-01		
26657	6.00e-01	1.63e-01	1.41	-5.25498	1.27e-01	USP32P2	ubiquitin specific peptidase 32 pseudogene 2
36744	6.00e-01	1.63e-01	-1.41	-5.25514	-8.60e-02	CENPBD1P1	CENPB DNA-binding domains containing 1 pseudogene 1
18641	6.00e-01	1.63e-01	-1.41	-5.25517	-5.56e-02		
21109	6.00e-01	1.63e-01	1.41	-5.25527	8.79e-02	SEC22B	SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)
12545	6.00e-01	1.63e-01	-1.41	-5.25528	-3.97e-02	ZSWIM2	zinc finger SWIM-type containing 2
39908	6.00e-01	1.63e-01	-1.41	-5.25528	-5.18e-02		
37399	6.00e-01	1.63e-01	1.41	-5.25529	7.21e-02	VAPB	VAMP associated protein B and C
14717	6.00e-01	1.63e-01	1.41	-5.25531	1.01e-01		
33375	6.00e-01	1.63e-01	-1.41	-5.25536	-8.44e-02	FAM189A1	family with sequence similarity 189 member A1
21841	6.00e-01	1.63e-01	-1.41	-5.2555	-1.05e-01		
17921	6.00e-01	1.63e-01	-1.41	-5.25556	-7.10e-02	C22orf46	chromosome 22 open reading frame 46
43177	6.00e-01	1.63e-01	1.41	-5.25562	7.64e-02		
34784	6.00e-01	1.63e-01	-1.41	-5.25564	-1.34e-01	VCX2	variable charge, X-linked 2
36480	6.00e-01	1.63e-01	1.41	-5.25584	8.35e-02	RANBP2	RAN binding protein 2
40807	6.00e-01	1.63e-01	-1.41	-5.25595	-5.19e-02	TDH	L-threonine dehydrogenase (pseudogene)
29127	6.00e-01	1.63e-01	-1.41	-5.25598	-9.35e-02	SMAGP	small cell adhesion glycoprotein
12369	6.00e-01	1.63e-01	-1.41	-5.25605	-6.66e-02		
20183	6.00e-01	1.63e-01	-1.41	-5.25622	-6.15e-02	MYH13	myosin heavy chain 13
8282	6.00e-01	1.63e-01	1.41	-5.25631	9.04e-02	BMP7	bone morphogenetic protein 7
22803	6.00e-01	1.63e-01	-1.41	-5.25632	-4.97e-02		
33545	6.01e-01	1.63e-01	-1.41	-5.25648	-7.72e-02	LINC01184	long intergenic non-protein coding RNA 1184
5397	6.01e-01	1.63e-01	1.41	-5.25657	9.41e-02	PHF20	PHD finger protein 20
22761	6.01e-01	1.63e-01	-1.41	-5.25664	-6.51e-02	KCMF1	potassium channel modulatory factor 1
30550	6.01e-01	1.63e-01	-1.41	-5.25666	-7.54e-02	UBC	ubiquitin C
27938	6.01e-01	1.63e-01	1.41	-5.25676	7.60e-02	TRA2A	transformer 2 alpha homolog
6359	6.01e-01	1.63e-01	1.41	-5.25679	7.73e-02		
13187	6.01e-01	1.63e-01	1.41	-5.2569	6.77e-02		
39286	6.01e-01	1.63e-01	-1.41	-5.25691	-7.89e-02	GNG2	G protein subunit gamma 2
9958	6.01e-01	1.64e-01	-1.41	-5.25704	-8.28e-02	RP1	retinitis pigmentosa 1 (autosomal dominant)
19987	6.01e-01	1.64e-01	-1.41	-5.25705	-1.68e-01	RBKS	ribokinase
32914	6.01e-01	1.64e-01	-1.41	-5.25711	-8.25e-02	RPL10	ribosomal protein L10
22404	6.01e-01	1.64e-01	-1.41	-5.25716	-6.30e-02	DKK1	dickkopf WNT signaling pathway inhibitor 1
31342	6.01e-01	1.64e-01	-1.41	-5.25719	-7.71e-02	CCDC88C	coiled-coil domain containing 88C
30559	6.01e-01	1.64e-01	-1.41	-5.25769	-7.32e-02	DLG1	discs large MAGUK scaffold protein 1
