GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
948	1.71e-01	1.83e-02	1.515	2.359932	3.5764	327.56	CD36	CD36 molecule
84668	1.71e-01	1.84e-02	1.412	-2.357522	-3.329395	15.01	HYCC1	hyccin PI4KA lipid kinase complex subunit 1
101060321	1.71e-01	1.84e-02	1.25	2.357349	2.947053	37.87	TBC1D3G	TBC1 domain family member 3G
8529	1.71e-01	1.84e-02	1.237	-2.358021	-2.915858	2.71	CYP4F2	cytochrome P450 family 4 subfamily F member 2
55839	1.72e-01	1.85e-02	1.183	-2.355856	-2.787275	15.13	CENPN	centromere protein N
23354	1.72e-01	1.86e-02	1.762	2.354178	4.147443	129.16	HAUS5	HAUS augmin like complex subunit 5
6888	1.72e-01	1.86e-02	0.836	2.353567	1.967226	2206.03	TALDO1	transaldolase 1
64221	1.73e-01	1.87e-02	1.783	2.350947	4.191824	357.01	ROBO3	roundabout guidance receptor 3
105373835	1.74e-01	1.89e-02	1.505	-2.347537	-3.533146	38.32	LOC105373835	uncharacterized LOC105373835
55014	1.74e-01	1.89e-02	1.667	-2.348164	-3.913581	21.97	STX17	syntaxin 17
79068	1.74e-01	1.88e-02	1.103	-2.348549	-2.591055	158.55	FTO	FTO alpha-ketoglutarate dependent dioxygenase
3337	1.74e-01	1.89e-02	1.113	2.347984	2.614084	249	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1
1059	1.74e-01	1.88e-02	1.271	2.348686	2.985197	477.35	CENPB	centromere protein B
100008588	1.75e-01	1.91e-02	0.838	2.343572	1.964197	19.19	RNA18SN5	RNA, 18S ribosomal N5
5734	1.76e-01	1.92e-02	1.597	-2.341461	-3.738203	23.24	PTGER4	prostaglandin E receptor 4
107987399	1.76e-01	1.93e-02	0.99	2.340557	2.31767	39.41	LOC107987399	replaced by ID 101929819
54989	1.77e-01	1.94e-02	1.11	2.338142	2.595144	392.95	ZNF770	zinc finger protein 770
324	1.78e-01	1.94e-02	1.724	2.337234	4.028417	77.29	APC	APC regulator of WNT signaling pathway
79685	1.79e-01	1.95e-02	1.422	-2.334883	-3.320196	18.68	SAP30L	SAP30 like
92815	1.80e-01	1.98e-02	1.092	2.330204	2.544759	88.12	H2AC25	H2A clustered histone 25
55286	1.80e-01	1.98e-02	1.356	2.330036	3.158847	67.28	C4orf19	chromosome 4 open reading frame 19
100190940	1.81e-01	1.99e-02	1.25	2.328469	2.911723	13.1	LINC02418	long intergenic non-protein coding RNA 2418
4092	1.81e-01	1.99e-02	1.621	-2.328467	-3.77408	30.58	SMAD7	SMAD family member 7
8802	1.83e-01	2.01e-02	1.572	-2.323574	-3.653147	22.65	SUCLG1	succinate-CoA ligase GDP/ADP-forming subunit alpha
107984754	1.83e-01	2.02e-02	1.404	2.322546	3.259941	122.32	LOC107984754	
3029	1.85e-01	2.04e-02	1.151	-2.318533	-2.668916	54.27	HAGH	hydroxyacylglutathione hydrolase
116092	1.85e-01	2.04e-02	1.4	-2.31845	-3.24609	31.77	DNTTIP1	deoxynucleotidyltransferase terminal interacting protein 1
6690	1.85e-01	2.05e-02	1.634	2.317749	3.788193	166.01	SPINK1	serine peptidase inhibitor Kazal type 1
63941	1.85e-01	2.05e-02	1.893	2.316289	4.385762	151.45	NECAB3	N-terminal EF-hand calcium binding protein 3
90673	1.86e-01	2.06e-02	1.676	2.314926	3.880936	72.39	PPP1R3E	protein phosphatase 1 regulatory subunit 3E
64064	1.87e-01	2.08e-02	1.912	-2.312303	-4.42066	127.13	OXCT2	3-oxoacid CoA-transferase 2
192217	1.88e-01	2.10e-02	1.91	-2.3087	-4.410386	126.65	OXCT2P1	3-oxoacid CoA-transferase 2 pseudogene 1
23276	1.89e-01	2.10e-02	1.281	2.307681	2.955646	289.9	KLHL18	kelch like family member 18
63877	1.91e-01	2.13e-02	1.4	-2.30307	-3.224796	39.58	FAM204A	family with sequence similarity 204 member A
55052	1.91e-01	2.13e-02	1.572	-2.302387	-3.618519	84.57	MRPL20	mitochondrial ribosomal protein L20
896	1.91e-01	2.13e-02	1.613	-2.302098	-3.713943	27.72	CCND3	cyclin D3
2359	1.92e-01	2.15e-02	1.634	2.299054	3.755646	38.34	FPR3	formyl peptide receptor 3
727866	1.93e-01	2.16e-02	1.237	-2.297986	-2.843756	6.03	FAM156B	family with sequence similarity 156 member B
57506	1.93e-01	2.16e-02	1.418	2.297495	3.257543	117.17	MAVS	mitochondrial antiviral signaling protein
22882	1.93e-01	2.17e-02	1.71	-2.296089	-3.925529	9.62	ZHX2	zinc fingers and homeoboxes 2
55040	1.95e-01	2.19e-02	1.07	2.291833	2.4528	1213.53	EPN3	epsin 3
27309	1.95e-01	2.20e-02	1.782	-2.291201	-4.082765	29.25	ZNF330	zinc finger protein 330
548596	1.95e-01	2.20e-02	1.37	-2.290503	-3.137468	75.68	CKMT1A	creatine kinase, mitochondrial 1A
1937	1.96e-01	2.21e-02	0.588	2.289036	1.346306	5162.31	EEF1G	eukaryotic translation elongation factor 1 gamma
23250	1.97e-01	2.22e-02	1.011	2.286874	2.312456	327.99	ATP11A	ATPase phospholipid transporting 11A
3397	1.97e-01	2.23e-02	1.627	-2.285856	-3.719984	213.89	ID1	inhibitor of DNA binding 1
8915	1.98e-01	2.25e-02	1.441	-2.282587	-3.288637	28.12	BCL10	BCL10 immune signaling adaptor
29057	1.98e-01	2.25e-02	1.235	-2.282639	-2.82011	5.95	FAM156A	family with sequence similarity 156 member A
9798	1.98e-01	2.25e-02	1.367	-2.282049	-3.118868	139.74	IST1	IST1 factor associated with ESCRT-III
163882	1.99e-01	2.27e-02	1.434	2.278355	3.266935	581.69	CNST	consortin, connexin sorting protein
440153	1.99e-01	2.27e-02	1.339	2.278818	3.050216	295.52	OR11H12	olfactory receptor family 11 subfamily H member 12
643719	1.99e-01	2.27e-02	1.474	2.278412	3.357548	212.32	SCGB1B2P	secretoglobin family 1B member 2, pseudogene
219493	2.00e-01	2.28e-02	1.199	2.276327	2.729974	32.86	OR5AR1	olfactory receptor family 5 subfamily AR member 1
81788	2.01e-01	2.29e-02	1.27	-2.274745	-2.888355	9.43	NUAK2	NUAK family kinase 2
26986	2.01e-01	2.30e-02	0.641	2.274101	1.457035	18017.34	PABPC1	poly(A) binding protein cytoplasmic 1
4882	2.01e-01	2.29e-02	1.562	2.274344	3.551914	719.65	NPR2	natriuretic peptide receptor 2
6891	2.01e-01	2.30e-02	1.777	-2.272995	-4.038113	40.19	TAP2	transporter 2, ATP binding cassette subfamily B member
51249	2.01e-01	2.31e-02	1.703	-2.272332	-3.868874	51.89	TMEM69	transmembrane protein 69
64430	2.01e-01	2.31e-02	1.235	-2.271794	-2.806625	17.93	PCNX4	pecanex 4
29080	2.02e-01	2.32e-02	1.238	-2.269655	-2.809404	8.3	CCDC59	coiled-coil domain containing 59
9098	2.02e-01	2.32e-02	1.38	2.269516	3.130823	31.51	USP6	ubiquitin specific peptidase 6
55531	2.02e-01	2.33e-02	0.915	2.268257	2.074484	1996.01	ELMOD1	ELMO domain containing 1
93134	2.04e-01	2.36e-02	1.137	2.264219	2.574931	55.3	ZNF561	zinc finger protein 561
83955	2.05e-01	2.36e-02	1.703	2.262929	3.85469	41.87	NACA4P	NACA family member 4, pseudogene
23788	2.05e-01	2.37e-02	1.507	-2.261374	-3.408113	63.43	MTCH2	mitochondrial carrier 2
6666	2.05e-01	2.37e-02	1.634	2.261225	3.694816	25.26	SOX12	SRY-box transcription factor 12
5691	2.05e-01	2.38e-02	1.295	-2.260451	-2.928271	205.07	PSMB3	proteasome 20S subunit beta 3
23013	2.06e-01	2.39e-02	1.112	-2.259132	-2.511284	6.67	SPEN	spen family transcriptional repressor
4082	2.07e-01	2.40e-02	1.569	-2.257513	-3.543046	181.63	MARCKS	myristoylated alanine rich protein kinase C substrate
127074	2.07e-01	2.41e-02	1.953	2.255351	4.405662	149.24	OR2T4	olfactory receptor family 2 subfamily T member 4
115286	2.07e-01	2.41e-02	1.395	-2.255176	-3.146878	4.52	SLC25A26	solute carrier family 25 member 26
4502	2.09e-01	2.43e-02	1.098	-2.251734	-2.47293	135.58	MT2A	metallothionein 2A
85003	2.09e-01	2.45e-02	1.297	2.249626	2.918713	46.15	BFSP2-AS1	BFSP2 antisense RNA 1
84959	2.09e-01	2.45e-02	1.248	2.249748	2.808417	943.03	UBASH3B	ubiquitin associated and SH3 domain containing B
5908	2.09e-01	2.44e-02	1.099	2.250547	2.47433	356.49	RAP1B	RAP1B, member of RAS oncogene family
337971	2.09e-01	2.44e-02	1.446	2.250057	3.25283	297.47	KRTAP19-4	keratin associated protein 19-4
26054	2.10e-01	2.46e-02	1.392	-2.247394	-3.128244	16.8	SENP6	SUMO specific peptidase 6
148932	2.11e-01	2.48e-02	1.799	-2.244897	-4.037531	28.78	MOB3C	MOB kinase activator 3C
284353	2.12e-01	2.49e-02	1.461	2.243307	3.276461	90.63	NKPD1	NTPase KAP family P-loop domain containing 1
57109	2.16e-01	2.54e-02	1.674	-2.235561	-3.742011	24.11	REXO4	REX4 homolog, 3'-5' exonuclease
55422	2.16e-01	2.54e-02	1.293	2.234637	2.888645	126.45	ZNF331	zinc finger protein 331
2717	2.16e-01	2.55e-02	1.592	-2.234234	-3.556421	79.05	GLA	galactosidase alpha
317781	2.17e-01	2.56e-02	1.127	-2.232715	-2.516183	5.38	DDX51	DEAD-box helicase 51
26133	2.17e-01	2.56e-02	1.229	2.232074	2.743626	849.41	TRPC4AP	transient receptor potential cation channel subfamily C member 4 associated protein
10269	2.17e-01	2.57e-02	1.625	-2.231175	-3.625714	19	ZMPSTE24	zinc metallopeptidase STE24
1604	2.18e-01	2.57e-02	1.646	-2.230252	-3.669997	119.06	CD55	CD55 molecule (Cromer blood group)
114004351	2.18e-01	2.58e-02	0.87	2.22848	1.938242	51.41	PARGP1-AGAP4	PARGP1-AGAP4 readthrough
5412	2.18e-01	2.59e-02	0.687	2.228053	1.530952	2340.58	UBL3	ubiquitin like 3
8348	2.19e-01	2.60e-02	1.671	2.226474	3.720597	20.08	H2BC17	H2B clustered histone 17
30834	2.19e-01	2.60e-02	1.712	-2.226638	-3.812243	29.29	POLR1H	RNA polymerase I subunit H
79583	2.19e-01	2.60e-02	1.08	2.226152	2.404496	38.34	TMEM231	transmembrane protein 231
5304	2.19e-01	2.61e-02	2.155	2.224282	4.792453	85.11	PIP	prolactin induced protein
102723859	2.19e-01	2.61e-02	1.213	2.224641	2.698753	42.47	TBC1D3E	TBC1 domain family member 3E
108903150	2.20e-01	2.63e-02	1.398	2.221903	3.105555	57.15	ZNF8-ERVK3-1	ZNF8-ERVK3-1 readthrough
79675	2.21e-01	2.64e-02	1.106	2.220455	2.456261	27.4	FASTKD1	FAST kinase domains 1
648740	2.21e-01	2.64e-02	0.994	-2.219599	-2.207096	11.51	ACTG1P4	actin gamma 1 pseudogene 4
366	2.21e-01	2.65e-02	1.241	-2.218857	-2.754661	460.16	AQP9	aquaporin 9
84276	2.22e-01	2.67e-02	1.909	2.21651	4.230999	88.47	NICN1	nicolin 1, tubulin polyglutamylase complex subunit
50831	2.22e-01	2.67e-02	2.033	2.216421	4.506348	105.11	TAS2R3	taste 2 receptor member 3
55571	2.22e-01	2.67e-02	1.332	-2.215744	-2.950455	15.9	CNOT11	CCR4-NOT transcription complex subunit 11
7431	2.22e-01	2.67e-02	0.925	2.21543	2.048319	2130.69	VIM	vimentin
107984847	2.23e-01	2.68e-02	1.183	2.213965	2.61902	19.89	LOC107984847	replaced by ID 100288069
54499	2.23e-01	2.69e-02	1.389	-2.213373	-3.074826	51.14	TMCO1	transmembrane and coiled-coil domains 1
84152	2.25e-01	2.71e-02	1.641	-2.209595	-3.626359	42.15	PPP1R1B	protein phosphatase 1 regulatory inhibitor subunit 1B
118424	2.25e-01	2.72e-02	1.293	2.208264	2.85511	383.06	UBE2J2	ubiquitin conjugating enzyme E2 J2
135228	2.25e-01	2.72e-02	1.679	-2.208272	-3.706864	45.57	CD109	CD109 molecule
6770	2.25e-01	2.73e-02	1.046	2.207541	2.309818	642.54	STAR	steroidogenic acute regulatory protein
29094	2.26e-01	2.74e-02	1.138	2.206452	2.510011	1256.77	LGALSL	galectin like
25841	2.26e-01	2.74e-02	1.431	-2.205328	-3.155052	57.41	ABTB2	ankyrin repeat and BTB domain containing 2
27043	2.26e-01	2.74e-02	1.619	-2.205552	-3.571029	13.12	PELP1	proline, glutamate and leucine rich protein 1
728279	2.26e-01	2.74e-02	0.928	2.205829	2.046789	1281.54	KRTAP2-2	keratin associated protein 2-2
119682	2.27e-01	2.76e-02	1.723	2.203079	3.796654	201.4	OR51L1	olfactory receptor family 51 subfamily L member 1
29774	2.27e-01	2.77e-02	1.512	2.201667	3.328091	23.68	POM121L9P	POM121 transmembrane nucleoporin like 9, pseudogene
170680	2.27e-01	2.77e-02	0.657	2.200908	1.445032	4860.22	PSORS1C2	psoriasis susceptibility 1 candidate 2
55851	2.27e-01	2.78e-02	1.423	-2.200664	-3.132224	212.8	PSENEN	presenilin enhancer, gamma-secretase subunit
1861	2.28e-01	2.78e-02	1.654	-2.199987	-3.639386	23.53	TOR1A	torsin family 1 member A
10558	2.28e-01	2.79e-02	1.312	-2.198319	-2.885202	59.23	SPTLC1	serine palmitoyltransferase long chain base subunit 1
7690	2.30e-01	2.81e-02	1.435	-2.195529	-3.150303	7.29	ZNF131	zinc finger protein 131
3301	2.30e-01	2.82e-02	1.163	-2.194436	-2.552012	275.55	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
84545	2.30e-01	2.83e-02	1.301	2.193642	2.853756	671.2	MRPL43	mitochondrial ribosomal protein L43
8569	2.30e-01	2.85e-02	1.334	-2.190797	-2.922914	8.69	MKNK1	MAPK interacting serine/threonine kinase 1
56969	2.30e-01	2.84e-02	1.884	2.191817	4.129864	68.15	RPL23AP32	ribosomal protein L23a pseudogene 32
3693	2.30e-01	2.84e-02	1.433	-2.191297	-3.140283	14.89	ITGB5	integrin subunit beta 5
219870	2.30e-01	2.84e-02	1.499	2.191575	3.28517	83.5	OR10G9	olfactory receptor family 10 subfamily G member 9
55591	2.30e-01	2.83e-02	1.644	-2.192658	-3.605072	32.87	VEZT	vezatin, adherens junctions transmembrane protein
4261	2.30e-01	2.85e-02	1.394	-2.190275	-3.052263	61.61	CIITA	class II major histocompatibility complex transactivator
162699	2.30e-01	2.85e-02	1.036	2.190333	2.26997	83.8	ELOA3P	elongin A3, pseudogene
7594	2.30e-01	2.83e-02	1.288	2.193138	2.825772	41.08	ZNF43	zinc finger protein 43
53916	2.31e-01	2.86e-02	1.178	-2.188878	-2.578499	3.48	RAB4B	RAB4B, member RAS oncogene family
1525	2.32e-01	2.87e-02	1.282	-2.187157	-2.80359	163.23	CXADR	CXADR Ig-like cell adhesion molecule
109910380	2.33e-01	2.89e-02	0.836	2.184677	1.825846	21.63	RNA18SN3	RNA, 18S ribosomal N3
9967	2.33e-01	2.90e-02	1.491	-2.183721	-3.256382	14.82	THRAP3	thyroid hormone receptor associated protein 3
9528	2.33e-01	2.90e-02	1.052	-2.18288	-2.29604	455.51	TMEM59	transmembrane protein 59
310	2.33e-01	2.90e-02	1.71	-2.182941	-3.731834	64.28	ANXA7	annexin A7
9411	2.34e-01	2.93e-02	1.084	2.179394	2.3617	736.88	ARHGAP29	Rho GTPase activating protein 29
200424	2.34e-01	2.93e-02	1.54	-2.179867	-3.356472	30.95	TET3	tet methylcytosine dioxygenase 3
54476	2.34e-01	2.92e-02	1.371	-2.180609	-2.990674	29.11	RNF216	ring finger protein 216
81851	2.34e-01	2.93e-02	1.132	-2.179463	-2.467237	8820.17	KRTAP1-1	keratin associated protein 1-1
2182	2.34e-01	2.93e-02	1.724	-2.179655	-3.75722	15.01	ACSL4	acyl-CoA synthetase long chain family member 4
80737	2.35e-01	2.94e-02	1.022	2.177869	2.225932	113.15	VWA7	von Willebrand factor A domain containing 7
55803	2.37e-01	2.98e-02	1.629	-2.173048	-3.540938	23.05	ADAP2	ArfGAP with dual PH domains 2
56998	2.37e-01	2.99e-02	0.653	2.171734	1.417527	4465.74	CTNNBIP1	catenin beta interacting protein 1
23299	2.37e-01	2.99e-02	0.863	2.171749	1.874011	1721.16	BICD2	BICD cargo adaptor 2
51248	2.37e-01	2.98e-02	1.601	-2.17234	-3.477468	42.53	PDZD11	PDZ domain containing 11
222068	2.38e-01	3.00e-02	1.319	-2.170315	-2.862524	44.49	TMED4	transmembrane p24 trafficking protein 4
5927	2.38e-01	3.00e-02	1.596	-2.170038	-3.463674	57.53	KDM5A	lysine demethylase 5A
784	2.39e-01	3.02e-02	1.295	-2.168056	-2.807192	11.8	CACNB3	calcium voltage-gated channel auxiliary subunit beta 3
6319	2.39e-01	3.02e-02	1.249	-2.167561	-2.706333	225.01	SCD	stearoyl-CoA desaturase
728929	2.39e-01	3.03e-02	1.038	2.166321	2.248397	83.39	ELOA3BP	elongin A3 family member B, pseudogene
12	2.40e-01	3.04e-02	1.214	-2.164501	-2.627616	963.46	SERPINA3	serpin family A member 3
644815	2.40e-01	3.04e-02	1.511	-2.164667	-3.271871	80.18	FAM83G	family with sequence similarity 83 member G
54700	2.41e-01	3.06e-02	1.556	-2.162523	-3.364567	12.6	RRN3	RRN3 homolog, RNA polymerase I transcription factor
79947	2.42e-01	3.09e-02	1.715	-2.158836	-3.703354	203.77	DHDDS	dehydrodolichyl diphosphate synthase subunit
3459	2.42e-01	3.09e-02	1.465	-2.158872	-3.162674	104.17	IFNGR1	interferon gamma receptor 1
83861	2.42e-01	3.09e-02	1.209	2.158149	2.609764	126.68	RSPH3	radial spoke head 3
220992	2.42e-01	3.09e-02	1.356	2.158268	2.92727	25.32	ZNF485	zinc finger protein 485
647042	2.42e-01	3.09e-02	0.941	2.158978	2.031757	19.15	GOLGA6L10	golgin A6 family like 10
26574	2.42e-01	3.09e-02	1.393	-2.158653	-3.007277	22.64	AATF	apoptosis antagonizing transcription factor
100533975	2.42e-01	3.10e-02	0.759	2.157621	1.637029	712.95	SLMO2-ATP5E	SLMO2-ATP5E readthrough
55154	2.42e-01	3.10e-02	1.554	2.156742	3.350869	62.03	MSTO1	misato mitochondrial distribution and morphology regulator 1
51710	2.42e-01	3.10e-02	1.192	2.156572	2.571583	68.26	ZNF44	zinc finger protein 44
728554	2.42e-01	3.12e-02	1.362	2.15444	2.934101	145.79	LOC728554	THO complex 3 pseudogene
1508	2.42e-01	3.12e-02	0.777	2.154061	1.674343	2371.32	CTSB	cathepsin B
286103	2.42e-01	3.12e-02	1.751	2.155133	3.774268	90.72	ZNF252P-AS1	ZNF252P antisense RNA 1
55860	2.42e-01	3.11e-02	1.424	-2.155666	-3.070083	80.55	ACTR10	actin related protein 10
1778	2.42e-01	3.11e-02	1.183	2.155356	2.549487	113.78	DYNC1H1	dynein cytoplasmic 1 heavy chain 1
140735	2.42e-01	3.12e-02	1.578	-2.154143	-3.398832	29.42	DYNLL2	dynein light chain LC8-type 2
84321	2.42e-01	3.13e-02	1.362	2.153319	2.932769	145.62	THOC3	THO complex subunit 3
23218	2.43e-01	3.13e-02	1.443	-2.152879	-3.107541	133.86	NBEAL2	neurobeachin like 2
55002	2.43e-01	3.14e-02	1.17	-2.152387	-2.518398	31.65	TMCO3	transmembrane and coiled-coil domains 3
51374	2.43e-01	3.14e-02	1.591	-2.151495	-3.422778	57.23	ATRAID	all-trans retinoic acid induced differentiation factor
10575	2.44e-01	3.16e-02	1.549	-2.149529	-3.330506	71.34	CCT4	chaperonin containing TCP1 subunit 4
254910	2.44e-01	3.16e-02	1.466	2.149045	3.151074	22.45	LCE5A	late cornified envelope 5A
57136	2.44e-01	3.17e-02	1.547	-2.148291	-3.323385	60.68	APMAP	adipocyte plasma membrane associated protein
6231	2.44e-01	3.18e-02	1.003	2.147354	2.154004	679.11	RPS26	ribosomal protein S26
6738	2.45e-01	3.19e-02	1.396	-2.145076	-2.995419	21.16	RO60	Ro60, Y RNA binding protein
3105	2.45e-01	3.20e-02	1.117	2.144961	2.395434	186.71	HLA-A	major histocompatibility complex, class I, A
255967	2.45e-01	3.19e-02	1.113	-2.145877	-2.38921	19	PAN3	poly(A) specific ribonuclease subunit PAN3
79983	2.45e-01	3.19e-02	0.888	2.145162	1.905495	1827.63	POF1B	POF1B actin binding protein
51125	2.45e-01	3.20e-02	1.018	2.144091	2.183756	2083	GOLGA7	golgin A7
10513	2.46e-01	3.21e-02	1.449	-2.143072	-3.105044	53.71	APPBP2	amyloid beta precursor protein binding protein 2
80227	2.47e-01	3.23e-02	1.477	2.140601	3.16176	85.63	PAAF1	proteasomal ATPase associated factor 1
163227	2.47e-01	3.24e-02	1.218	2.139877	2.60671	54.79	ZNF100	zinc finger protein 100
6189	2.49e-01	3.27e-02	0.728	2.135632	1.554386	2420.73	RPS3A	ribosomal protein S3A
57152	2.50e-01	3.28e-02	1.01	2.134794	2.155521	402.3	SLURP1	secreted LY6/PLAUR domain containing 1
92196	2.51e-01	3.30e-02	1.726	-2.131633	-3.679506	246.56	DAPL1	death associated protein like 1
10946	2.52e-01	3.31e-02	1.512	-2.130272	-3.221025	23.6	SF3A3	splicing factor 3a subunit 3
481	2.52e-01	3.31e-02	1.378	-2.130538	-2.935071	124.54	ATP1B1	ATPase Na+/K+ transporting subunit beta 1
4293	2.52e-01	3.32e-02	1.066	2.129214	2.269346	202.15	MAP3K9	mitogen-activated protein kinase kinase kinase 9
9709	2.52e-01	3.33e-02	1.548	-2.128292	-3.295179	137.79	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1
57455	2.52e-01	3.33e-02	1.389	-2.128313	-2.956327	30.48	REXO1	RNA exonuclease 1 homolog
100335030	2.53e-01	3.35e-02	1.541	2.126544	3.276612	60.88	LOC100335030	FGFR1 oncogene partner 2 pseudogene
55689	2.54e-01	3.36e-02	1.463	-2.125168	-3.109002	16.27	YEATS2	YEATS domain containing 2
1314	2.54e-01	3.37e-02	1.498	-2.123801	-3.182317	25.8	COPA	COPI coat complex subunit alpha
9640	2.54e-01	3.37e-02	1.302	-2.123236	-2.763857	19.71	ZNF592	zinc finger protein 592
10342	2.54e-01	3.38e-02	1.507	-2.122735	-3.199678	18.43	TFG	trafficking from ER to golgi regulator
5283	2.55e-01	3.39e-02	1.503	-2.121506	-3.189611	15.94	PIGH	phosphatidylinositol glycan anchor biosynthesis class H
206426	2.55e-01	3.39e-02	2.012	2.12101	4.2684	33.36	PIP5K1P1	phosphatidylinositol-4-phosphate 5-kinase type 1 pseudogene 1
10105	2.55e-01	3.40e-02	0.823	2.120315	1.745217	3185.07	PPIF	peptidylprolyl isomerase F
107985219	2.56e-01	3.41e-02	1.498	-2.119411	-3.175183	25.7	LOC107985219	uncharacterized LOC107985219
107985567	2.56e-01	3.41e-02	1.154	2.118326	2.44515	18.04	LOC107985567	protein LLP homolog
100628315	2.56e-01	3.42e-02	1.88	2.117629	3.981922	52.4	DNM3OS	DNM3 opposite strand/antisense RNA
55659	2.56e-01	3.42e-02	1.071	2.11738	2.267967	62.61	ZNF416	zinc finger protein 416
5292	2.56e-01	3.43e-02	0.946	2.116643	2.002663	2370.69	PIM1	Pim-1 proto-oncogene, serine/threonine kinase
23380	2.58e-01	3.46e-02	1.52	2.112758	3.2123	48.36	SRGAP2	SLIT-ROBO Rho GTPase activating protein 2
222166	2.58e-01	3.46e-02	1.577	-2.113195	-3.331591	184.46	MTURN	maturin, neural progenitor differentiation regulator homolog
80344	2.58e-01	3.46e-02	1.548	-2.112614	-3.26966	29.41	DCAF11	DDB1 and CUL4 associated factor 11
11042	2.58e-01	3.47e-02	1.16	-2.111684	-2.448777	267.47	GUSBP15	GUSB pseudogene 15
81609	2.59e-01	3.48e-02	1.263	-2.111238	-2.666773	35.57	SNX27	sorting nexin 27
9107	2.60e-01	3.50e-02	1.573	-2.108249	-3.317312	19.47	MTMR6	myotubularin related protein 6
1801	2.60e-01	3.50e-02	1.405	2.108669	2.961969	214.2	DPH1	diphthamide biosynthesis 1
256223	2.60e-01	3.50e-02	1.308	2.108176	2.757486	17.56	CDRT15L2	CMT1A duplicated region transcript 15 like 2
83900	2.60e-01	3.50e-02	1.078	-2.108071	-2.273289	6126.2	KRTAP9-3	keratin associated protein 9-3
3554	2.60e-01	3.51e-02	1.356	2.107262	2.856555	237.17	IL1R1	interleukin 1 receptor type 1
27257	2.60e-01	3.52e-02	1.46	-2.106608	-3.076597	30.85	LSM1	LSM1 homolog, mRNA degradation associated
80270	2.60e-01	3.51e-02	1.645	-2.106844	-3.466507	17.47	HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7
441308	2.60e-01	3.52e-02	1.382	2.105577	2.910567	54.98	OR4F21	olfactory receptor family 4 subfamily F member 21
284391	2.60e-01	3.52e-02	0.99	2.105726	2.084091	76.43	ZNF844	zinc finger protein 844
283748	2.62e-01	3.56e-02	1.281	2.101294	2.692375	245.43	PLA2G4D	phospholipase A2 group IVD
521	2.63e-01	3.57e-02	1.296	-2.099812	-2.722273	188.54	ATP5ME	ATP synthase membrane subunit e
29993	2.63e-01	3.58e-02	1.472	2.099584	3.090326	42.44	PACSIN1	protein kinase C and casein kinase substrate in neurons 1
81570	2.63e-01	3.58e-02	1.528	2.099361	3.207847	25.64	CLPB	caseinolytic mitochondrial matrix peptidase chaperone subunit B
100124535	2.63e-01	3.59e-02	1.833	2.098099	3.845949	46.12	SNORA36C	small nucleolar RNA, H/ACA box 36C
26471	2.66e-01	3.62e-02	1.138	2.094143	2.384015	925.18	NUPR1	nuclear protein 1, transcriptional regulator
79324	2.66e-01	3.63e-02	2.002	2.093612	4.192398	54.54	OR51G1	olfactory receptor family 51 subfamily G member 1
3836	2.68e-01	3.66e-02	1.365	-2.090529	-2.854367	51.61	KPNA1	karyopherin subunit alpha 1
79230	2.68e-01	3.67e-02	0.909	2.089228	1.899956	31.09	ZNF557	zinc finger protein 557
105375044	2.69e-01	3.68e-02	1.375	-2.088336	-2.872335	5.64	LOC105375044	uncharacterized LOC105375044
83648	2.69e-01	3.68e-02	1.409	-2.087558	-2.941507	112.87	FAM167A	family with sequence similarity 167 member A
9673	2.69e-01	3.74e-02	1.409	-2.081705	-2.932452	43.36	SLC25A44	solute carrier family 25 member 44
