ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7436	0.4280366	7.08e-02	1.82	-4.5281942	8.70e-02	ARNTL2	aryl hydrocarbon receptor nuclear translocator like 2
19068	0.4281619	7.09e-02	-1.82	-4.5285309	-1.48e-01		
1164	0.4281687	7.09e-02	1.82	-4.5288088	1.60e-01		
13672	0.4281687	7.09e-02	1.82	-4.5288196	5.40e-02	NFIX	nuclear factor I X
514	0.4281687	7.09e-02	1.82	-4.5290136	1.29e-01		
8702	0.4281687	7.09e-02	-1.82	-4.5290663	-1.14e-01	MYO9B	myosin IXB
41532	0.4281687	7.09e-02	1.82	-4.5290726	7.59e-02	SP1	Sp1 transcription factor
16435	0.4282413	7.09e-02	-1.82	-4.5293121	-5.63e-02	RFC3	replication factor C subunit 3
3455	0.4283017	7.10e-02	-1.82	-4.5295293	-7.79e-02	PCNT	pericentrin
8222	0.4283279	7.10e-02	1.82	-4.5296833	8.76e-02	SRSF8	serine and arginine rich splicing factor 8
10502	0.4284513	7.10e-02	1.82	-4.5300162	1.12e-01	ITGB3BP	integrin subunit beta 3 binding protein
27428	0.4285629	7.10e-02	-1.82	-4.5303273	-8.05e-02	CPLX1	complexin 1
15948	0.4286415	7.11e-02	1.82	-4.5306441	6.35e-02	DEPDC1B	DEP domain containing 1B
43106	0.4286415	7.11e-02	1.82	-4.5306834	5.12e-02	ADIPOQ	adiponectin, C1Q and collagen domain containing
23544	0.4286726	7.11e-02	-1.82	-4.5308463	-7.89e-02	ARL11	ADP ribosylation factor like GTPase 11
3649	0.4287425	7.11e-02	1.82	-4.5310807	5.27e-02	TAF9B	TATA-box binding protein associated factor 9b
45057	0.4288805	7.11e-02	1.82	-4.5314401	8.95e-02		
28017	0.4290384	7.12e-02	-1.82	-4.531836	-1.17e-01	SMAD3	SMAD family member 3
31042	0.4292764	7.12e-02	-1.82	-4.5324648	-7.42e-02		
22402	0.4292764	7.12e-02	-1.82	-4.5325317	-6.42e-02		
14205	0.4292764	7.12e-02	-1.82	-4.5325901	-8.34e-02	HOXA9	homeobox A9
5687	0.4293195	7.13e-02	1.82	-4.5329837	7.63e-02	SAV1	salvador family WW domain containing protein 1
41811	0.4293195	7.13e-02	-1.82	-4.5329861	-7.42e-02	XKR6	XK related 6
17996	0.4293195	7.13e-02	-1.82	-4.5330448	-5.50e-02	MGC16025	uncharacterized LOC85009
6256	0.4293195	7.13e-02	1.82	-4.5332275	1.21e-01	PPIL6	peptidylprolyl isomerase like 6
32660	0.4293195	7.13e-02	-1.82	-4.5332695	-8.12e-02	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1
43170	0.4293195	7.13e-02	-1.82	-4.5333025	-9.32e-02	FANCA	Fanconi anemia complementation group A
13388	0.4293358	7.13e-02	1.82	-4.5334555	9.07e-02	NRAV	negative regulator of antiviral response (non-protein coding)
8764	0.4293358	7.13e-02	1.82	-4.5335999	8.33e-02	ZNF845	zinc finger protein 845
7427	0.4293358	7.13e-02	-1.82	-4.5336775	-9.58e-02	BPHL	biphenyl hydrolase like
1645	0.4293358	7.13e-02	1.82	-4.5337543	9.11e-02	LRP2BP	LRP2 binding protein
28015	0.4295772	7.14e-02	1.82	-4.5343028	5.93e-02		
26889	0.4296186	7.14e-02	-1.82	-4.534499	-4.95e-02		
7365	0.4296186	7.14e-02	-1.82	-4.5345897	-8.82e-02		
16876	0.4297018	7.14e-02	-1.82	-4.5349703	-9.80e-02	TBCD	tubulin folding cofactor D
34523	0.4297018	7.15e-02	-1.82	-4.5350988	-1.05e-01	TFPI2	tissue factor pathway inhibitor 2
34097	0.4297018	7.15e-02	-1.82	-4.5351001	-1.63e-01		
36257	0.4297018	7.15e-02	-1.82	-4.5351638	-1.06e-01	DIO2	deiodinase, iodothyronine, type II
6561	0.4299433	7.15e-02	-1.82	-4.5357119	-1.18e-01	IQSEC2	IQ motif and Sec7 domain 2
17141	0.4299646	7.15e-02	1.82	-4.5359305	1.39e-01	CFAP161	cilia and flagella associated protein 161
25831	0.4299646	7.15e-02	1.82	-4.5359615	1.07e-01	PHOX2A	paired like homeobox 2a
15926	0.4300378	7.16e-02	-1.82	-4.536207	-7.77e-02	DEDD2	death effector domain containing 2
41008	0.4300378	7.16e-02	-1.82	-4.5363297	-7.30e-02	RAET1K	retinoic acid early transcript 1K pseudogene
36865	0.4300378	7.16e-02	1.82	-4.5364115	2.32e-01	MINCR	MYC-induced long noncoding RNA
337	0.4301696	7.16e-02	1.82	-4.5367582	9.67e-02		
34256	0.4302056	7.16e-02	-1.82	-4.5369294	-7.36e-02		
27100	0.4302784	7.16e-02	1.82	-4.5371734	2.17e-01		
15105	0.4302784	7.17e-02	1.82	-4.5372732	1.66e-01	INS-IGF2///INS///IGF2	INS-IGF2 readthrough///insulin///insulin like growth factor 2
17277	0.4304058	7.17e-02	1.82	-4.5376822	8.18e-02	CCT6B	chaperonin containing TCP1 subunit 6B
12988	0.4304058	7.17e-02	1.82	-4.5377167	1.11e-01	ITGB3BP	integrin subunit beta 3 binding protein
7893	0.4304694	7.17e-02	1.82	-4.5379383	9.71e-02	RAVER2	ribonucleoprotein, PTB binding 2
44599	0.4305277	7.17e-02	1.82	-4.5382972	5.72e-02	NIF3L1	NGG1 interacting factor 3 like 1
43498	0.4305277	7.17e-02	1.82	-4.5383347	1.14e-01	ERBB2	erb-b2 receptor tyrosine kinase 2
18991	0.4305277	7.17e-02	1.82	-4.5383604	2.62e-01		
23901	0.4305328	7.18e-02	-1.82	-4.5384747	-1.07e-01	HEXDC	hexosaminidase D
10475	0.4307136	7.18e-02	-1.82	-4.5389107	-1.27e-01	FMNL2	formin like 2
719	0.430864	7.18e-02	1.82	-4.5392908	8.96e-02	RABGAP1L	RAB GTPase activating protein 1 like
11952	0.4310869	7.19e-02	1.82	-4.5398034	6.62e-02	TLDC1	TBC/LysM-associated domain containing 1
26253	0.4311567	7.19e-02	-1.82	-4.5400359	-8.82e-02		
7652	0.4313041	7.19e-02	1.82	-4.5404102	9.06e-02	MSH2	mutS homolog 2
9959	0.4313399	7.20e-02	1.82	-4.5406102	1.14e-01	MND1	meiotic nuclear divisions 1
9907	0.4313399	7.20e-02	-1.82	-4.5406856	-1.26e-01	PCYOX1L	prenylcysteine oxidase 1 like
13898	0.4315256	7.20e-02	1.82	-4.5412028	1.63e-01	TAC4	tachykinin 4 (hemokinin)
34803	0.4315256	7.20e-02	-1.82	-4.5412346	-1.93e-01	TCF7	transcription factor 7 (T-cell specific, HMG-box)
1046	0.4315659	7.20e-02	1.82	-4.541413	8.80e-02		
28134	0.4316802	7.21e-02	1.82	-4.5417265	1.23e-01		
8545	0.4317688	7.21e-02	1.82	-4.542003	1.21e-01	CEP55	centrosomal protein 55
3160	0.4317688	7.21e-02	1.82	-4.5420978	6.58e-02	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1
3417	0.4318384	7.21e-02	1.82	-4.5423296	9.81e-02	ZNF414	zinc finger protein 414
7396	0.4319301	7.21e-02	1.82	-4.5426547	7.71e-02		
36234	0.4319301	7.21e-02	1.82	-4.5427066	6.64e-02	TSPAN2	tetraspanin 2
37533	0.4320639	7.22e-02	1.82	-4.5430555	7.82e-02	IKBIP	IKBKB interacting protein
42962	0.4322284	7.22e-02	1.81	-4.54346	9.44e-02		
35355	0.4324051	7.23e-02	-1.81	-4.5440493	-9.19e-02	ALOX5	arachidonate 5-lipoxygenase
15982	0.4324051	7.23e-02	-1.81	-4.5440795	-5.73e-02	STX18	syntaxin 18
24899	0.4324051	7.23e-02	1.81	-4.5442398	7.95e-02	WDR92	WD repeat domain 92
368	0.4324051	7.23e-02	1.81	-4.5442848	1.14e-01		
33783	0.4324051	7.23e-02	-1.81	-4.5443056	-5.98e-02	RSPH9	radial spoke head 9 homolog
1224	0.4324296	7.23e-02	-1.81	-4.5445079	-1.24e-01	MAMDC4	MAM domain containing 4
21508	0.4324296	7.23e-02	1.81	-4.5445595	2.26e-01		
36255	0.4325284	7.23e-02	1.81	-4.544844	1.21e-01	ZC2HC1A	zinc finger C2HC-type containing 1A
27243	0.4325452	7.24e-02	-1.81	-4.5449792	-6.36e-02	DNAH1	dynein axonemal heavy chain 1
22921	0.4328198	7.24e-02	-1.81	-4.5455838	-2.52e-01	FCAR	Fc fragment of IgA receptor
5838	0.4329291	7.24e-02	1.81	-4.5458871	9.68e-02	CCDC186	coiled-coil domain containing 186
41750	0.4329415	7.25e-02	-1.81	-4.5461451	-5.70e-02		
41464	0.4329415	7.25e-02	1.81	-4.5461827	8.57e-02	SSBP3	single stranded DNA binding protein 3
25970	0.4329415	7.25e-02	1.81	-4.5463792	1.69e-01	ADGRG1	adhesion G protein-coupled receptor G1
25018	0.4329415	7.25e-02	-1.81	-4.5464283	-8.79e-02	ZNF862	zinc finger protein 862
8415	0.4329415	7.25e-02	1.81	-4.5464324	5.87e-02	MTBP	MDM2 binding protein
27980	0.4329939	7.25e-02	1.81	-4.5466323	9.60e-02	CENPQ	centromere protein Q
38134	0.4331738	7.26e-02	1.81	-4.5471674	1.51e-01	HDC	histidine decarboxylase
597	0.4331738	7.26e-02	1.81	-4.5471683	1.28e-01		
43091	0.4336311	7.26e-02	1.81	-4.5481037	9.77e-02		
29365	0.433642	7.27e-02	-1.81	-4.5482278	-9.19e-02	PTPN6	protein tyrosine phosphatase, non-receptor type 6
2062	0.4336588	7.27e-02	1.81	-4.5483627	9.41e-02	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3
24858	0.4337282	7.27e-02	-1.81	-4.5486966	-7.48e-02	CYP39A1	cytochrome P450 family 39 subfamily A member 1
1432	0.4337282	7.27e-02	1.81	-4.548704	7.86e-02	CERS6	ceramide synthase 6
11893	0.4337282	7.27e-02	1.81	-4.548802	1.28e-01		
2081	0.4337556	7.27e-02	1.81	-4.5490478	7.95e-02	TALDO1	transaldolase 1
26990	0.4337556	7.27e-02	-1.81	-4.5491269	-1.24e-01	GNPTAB	N-acetylglucosamine-1-phosphate transferase alpha and beta subunits
13247	0.4337556	7.28e-02	1.81	-4.5493169	1.14e-01	ANKRD29	ankyrin repeat domain 29
11346	0.4337556	7.28e-02	1.81	-4.5493475	3.05e-01		
38083	0.4337556	7.28e-02	-1.81	-4.5493731	-6.27e-02		
19346	0.4339105	7.28e-02	1.81	-4.5498094	1.83e-01	GPR25	G protein-coupled receptor 25
2337	0.4339105	7.28e-02	-1.81	-4.5498627	-8.92e-02	FBRS	fibrosin
13929	0.4339889	7.28e-02	-1.81	-4.5501093	-2.21e-01	MXD1	MAX dimerization protein 1
10797	0.4340326	7.29e-02	1.81	-4.5504742	8.86e-02	SYDE2	synapse defective Rho GTPase homolog 2
1353	0.4340326	7.29e-02	-1.81	-4.5504933	-1.04e-01	PTK2B	protein tyrosine kinase 2 beta
2039	0.4340326	7.29e-02	1.81	-4.5505012	6.63e-02		
1155	0.4340741	7.29e-02	1.81	-4.5508019	6.06e-02	OSBPL2	oxysterol binding protein like 2
24525	0.4340741	7.29e-02	-1.81	-4.5508199	-1.01e-01	CSMD2	CUB and Sushi multiple domains 2
31415	0.4340741	7.29e-02	-1.81	-4.550889	-1.41e-01	ZYX	zyxin
34640	0.4345669	7.30e-02	1.81	-4.5519072	5.43e-02	SMAD4	SMAD family member 4
17664	0.4345669	7.30e-02	1.81	-4.5519904	7.43e-02		
34959	0.4347897	7.31e-02	-1.81	-4.5525272	-7.93e-02	LOC100288675	uncharacterized LOC100288675
14705	0.4347897	7.31e-02	1.81	-4.552602	9.31e-02	TMEM38B	transmembrane protein 38B
24942	0.4348172	7.31e-02	-1.81	-4.5527731	-5.17e-02	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2
32082	0.4348172	7.31e-02	1.81	-4.5528821	1.88e-01		
36188	0.4348172	7.31e-02	1.81	-4.5529639	8.03e-02		
35947	0.4350102	7.31e-02	-1.81	-4.5534497	-7.13e-02	GOT1	glutamic-oxaloacetic transaminase 1
15291	0.4350102	7.31e-02	1.81	-4.5535524	3.72e-02	TNMD	tenomodulin
13695	0.4350102	7.32e-02	1.81	-4.5537068	7.45e-02		
44322	0.4350102	7.32e-02	-1.81	-4.5538075	-1.19e-01	STX1A	syntaxin 1A
39386	0.4350102	7.32e-02	-1.81	-4.5538383	-9.12e-02	CLASP2	cytoplasmic linker associated protein 2
31298	0.4350102	7.32e-02	1.81	-4.553937	1.19e-01	EFNB1	ephrin B1
34057	0.4352409	7.32e-02	-1.81	-4.5544583	-7.94e-02	MLLT6	MLLT6, PHD finger domain containing
17865	0.4352995	7.33e-02	-1.81	-4.5547856	-6.71e-02	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12
7226	0.4352995	7.33e-02	1.81	-4.5548095	1.15e-01		
26476	0.4352995	7.33e-02	1.81	-4.5548757	5.81e-02	CCDC126	coiled-coil domain containing 126
12939	0.4353199	7.33e-02	-1.81	-4.5550165	-1.02e-01	RSU1	Ras suppressor protein 1
4279	0.4353335	7.33e-02	1.81	-4.5551772	1.63e-01	DUSP14	dual specificity phosphatase 14
8351	0.4353335	7.33e-02	-1.81	-4.5552487	-8.49e-02		
25702	0.4354506	7.33e-02	-1.81	-4.5555667	-6.77e-02	RAF1	Raf-1 proto-oncogene, serine/threonine kinase
27145	0.4354506	7.34e-02	1.81	-4.5557697	2.26e-01		
38295	0.4354506	7.34e-02	1.81	-4.5557717	7.71e-02	DCUN1D1	defective in cullin neddylation 1 domain containing 1
27550	0.4355097	7.34e-02	-1.81	-4.5560125	-1.08e-01	MCRIP2	MAPK regulated corepressor interacting protein 2
2825	0.4355097	7.34e-02	1.81	-4.5560861	8.03e-02	B4GALT1-AS1	B4GALT1 antisense RNA 1
10472	0.435537	7.34e-02	1.81	-4.5562391	5.76e-02	CETN4P	centrin 4, pseudogene
10387	0.4355382	7.34e-02	1.81	-4.5563628	5.35e-02	BTBD9	BTB domain containing 9
10829	0.4355382	7.34e-02	1.81	-4.5565144	1.31e-01	CIB2	calcium and integrin binding family member 2
24918	0.4355382	7.34e-02	-1.81	-4.5565525	-7.50e-02	C19orf66	chromosome 19 open reading frame 66
25977	0.435774	7.35e-02	-1.81	-4.5570821	-9.97e-02	C11orf96	chromosome 11 open reading frame 96
31951	0.4357786	7.35e-02	-1.81	-4.5571939	-7.98e-02	LOC100129974///VPS53	uncharacterized LOC100129974///VPS53, GARP complex subunit
41893	0.4358168	7.35e-02	1.81	-4.5573666	7.01e-02	COPZ1	coatomer protein complex subunit zeta 1
21095	0.4358726	7.35e-02	-1.81	-4.5575709	-5.61e-02	SCAMP5	secretory carrier membrane protein 5
7954	0.4361316	7.36e-02	-1.81	-4.558142	-9.39e-02	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A
18334	0.4361717	7.36e-02	1.81	-4.5583178	7.50e-02		
10630	0.4363486	7.37e-02	1.81	-4.5589615	9.78e-02	HSPA13	heat shock protein family A (Hsp70) member 13
32223	0.4363486	7.37e-02	1.81	-4.5589633	7.60e-02	CHAC2	ChaC cation transport regulator homolog 2
23953	0.4363486	7.37e-02	-1.81	-4.559032	-1.01e-01	GAA	glucosidase alpha, acid
1698	0.4363486	7.37e-02	1.81	-4.559051	6.08e-02		
37160	0.4363612	7.37e-02	1.81	-4.5592202	1.30e-01		
43012	0.4363612	7.37e-02	-1.81	-4.5592808	-8.86e-02		
4152	0.4363956	7.37e-02	1.81	-4.5594723	9.70e-02	KRTAP6-3	keratin associated protein 6-3
2444	0.4363956	7.37e-02	-1.81	-4.5595497	-9.94e-02	ADAP2	ArfGAP with dual PH domains 2
29921	0.4364848	7.37e-02	-1.81	-4.559814	-6.98e-02	NIPAL2	NIPA like domain containing 2
36456	0.4368253	7.38e-02	-1.80	-4.560569	-2.05e-01	NAMPT	nicotinamide phosphoribosyltransferase
41436	0.4368253	7.38e-02	1.80	-4.5607369	1.06e-01	CENPE	centromere protein E
43254	0.4368253	7.38e-02	-1.80	-4.5609235	-8.11e-02		
18867	0.4368253	7.38e-02	1.80	-4.5609498	9.12e-02	SLC22A7	solute carrier family 22 member 7
24780	0.4368253	7.39e-02	-1.80	-4.5612188	-8.60e-02	AQP11	aquaporin 11
26115	0.4368253	7.39e-02	-1.80	-4.561235	-7.52e-02		
8541	0.4368253	7.39e-02	-1.80	-4.5614625	-7.30e-02	KIF7	kinesin family member 7
32358	0.4368253	7.39e-02	1.80	-4.561521	5.32e-02	ATP13A4	ATPase 13A4
27650	0.4368253	7.39e-02	1.80	-4.5615295	9.40e-02	SAMD9	sterile alpha motif domain containing 9
16985	0.4368253	7.39e-02	1.80	-4.5615645	1.07e-01	NOTCH1	notch 1
15978	0.4368253	7.39e-02	1.80	-4.5616499	1.03e-01	TTC37	tetratricopeptide repeat domain 37
30777	0.4368253	7.39e-02	-1.80	-4.5617601	-6.85e-02	ZNF827	zinc finger protein 827
40868	0.4368253	7.39e-02	-1.80	-4.5617708	-8.48e-02	LOC440570	uncharacterized LOC440570
113	0.4371101	7.40e-02	1.80	-4.5623866	8.79e-02	NRL	neural retina leucine zipper
4781	0.4372367	7.40e-02	1.80	-4.5628029	7.75e-02	RNASEH1-AS1	RNASEH1 antisense RNA 1
15705	0.4372367	7.40e-02	-1.80	-4.5630344	-1.25e-01	TTC3	tetratricopeptide repeat domain 3
27312	0.4372367	7.40e-02	-1.80	-4.5631019	-6.66e-02	KRTAP19-1	keratin associated protein 19-1
4732	0.4372367	7.40e-02	1.80	-4.5631526	8.23e-02	DTNBP1	dystrobrevin binding protein 1
20283	0.4372367	7.41e-02	1.80	-4.5632065	3.24e-01	MAGEA6	MAGE family member A6
32892	0.4372367	7.41e-02	1.80	-4.5632336	7.07e-02		
33886	0.4372738	7.41e-02	1.80	-4.5635109	6.25e-02	PEX13	peroxisomal biogenesis factor 13
26888	0.4372738	7.41e-02	-1.80	-4.5635223	-1.16e-01	PARP11	poly(ADP-ribose) polymerase family member 11
21920	0.4372738	7.41e-02	1.80	-4.5636328	4.67e-02		
28699	0.4372738	7.41e-02	-1.80	-4.5637128	-6.78e-02		
7067	0.4373412	7.41e-02	1.80	-4.5639369	6.15e-02	AP1S2	adaptor related protein complex 1 sigma 2 subunit
11035	0.4373871	7.42e-02	1.80	-4.5642707	7.42e-02	TNC	tenascin C
36080	0.4373871	7.42e-02	1.80	-4.5643227	1.17e-01	PAK1IP1	PAK1 interacting protein 1
24405	0.4373871	7.42e-02	1.80	-4.56443	9.61e-02	EMC2	ER membrane protein complex subunit 2
28752	0.4373871	7.42e-02	1.80	-4.5644317	9.15e-02	COPS2	COP9 signalosome subunit 2
22619	0.4376724	7.42e-02	-1.80	-4.5651302	-6.78e-02		
29611	0.4376724	7.42e-02	-1.80	-4.5651504	-1.15e-01		
40364	0.4379954	7.43e-02	-1.80	-4.5658334	-9.57e-02		
42267	0.4380133	7.43e-02	1.80	-4.5660552	7.92e-02	TIGAR	TP53 induced glycolysis regulatory phosphatase
361	0.4380133	7.43e-02	1.80	-4.5661828	7.29e-02	SFT2D1	SFT2 domain containing 1
31117	0.4380133	7.43e-02	-1.80	-4.5662467	-7.15e-02		
15952	0.4380133	7.44e-02	-1.80	-4.5665783	-7.06e-02		
24192	0.4380133	7.44e-02	-1.80	-4.5666599	-1.32e-01	AURKC	aurora kinase C
22526	0.4380133	7.44e-02	-1.80	-4.5668446	-6.97e-02		
1530	0.4380133	7.44e-02	1.80	-4.5669743	7.44e-02		
9943	0.4380133	7.44e-02	-1.80	-4.5671257	-9.05e-02	MKNK2	MAP kinase interacting serine/threonine kinase 2
6808	0.4380133	7.44e-02	1.80	-4.5673122	7.88e-02	ZFAND6	zinc finger AN1-type containing 6
25480	0.4380133	7.45e-02	-1.80	-4.5674804	-6.66e-02	ZNF507	zinc finger protein 507
23726	0.4380133	7.45e-02	1.80	-4.5675491	8.38e-02	SRR	serine racemase
40634	0.4380133	7.45e-02	-1.80	-4.5675687	-7.98e-02	MAP1LC3B	microtubule associated protein 1 light chain 3 beta
37568	0.4380133	7.45e-02	-1.80	-4.5675723	-6.47e-02	GOT1L1	glutamic-oxaloacetic transaminase 1-like 1
12070	0.4380133	7.45e-02	1.80	-4.5675886	6.80e-02	DNAJB4	DnaJ heat shock protein family (Hsp40) member B4
41632	0.4380133	7.45e-02	1.80	-4.5676007	6.96e-02	EPDR1	ependymin related 1
27111	0.4380133	7.45e-02	1.80	-4.5676452	8.53e-02		
4032	0.4380133	7.45e-02	-1.80	-4.5677834	-8.03e-02	CCDC57	coiled-coil domain containing 57
31066	0.4380133	7.45e-02	-1.80	-4.5677946	-7.00e-02		
24239	0.4380133	7.45e-02	-1.80	-4.5678191	-6.11e-02	SRP9	signal recognition particle 9
3412	0.4381573	7.45e-02	1.80	-4.56818	8.49e-02	CSRNP3	cysteine and serine rich nuclear protein 3
39335	0.4382983	7.46e-02	-1.80	-4.568599	-8.98e-02		
16675	0.4382983	7.46e-02	-1.80	-4.5687038	-4.19e-02	VPREB1	pre-B lymphocyte 1
42230	0.4382983	7.46e-02	1.80	-4.5688869	1.50e-01		
42845	0.4382983	7.46e-02	1.80	-4.5691891	9.16e-02	NRAP	nebulin related anchoring protein
5010	0.4382983	7.46e-02	1.80	-4.5691905	5.45e-02		
4730	0.4382983	7.46e-02	-1.80	-4.5692303	-9.41e-02		
581	0.4382983	7.46e-02	1.80	-4.56924	9.02e-02	CLEC2D	C-type lectin domain family 2 member D
31869	0.4382983	7.46e-02	1.80	-4.5693016	1.22e-01		
13143	0.4382983	7.46e-02	-1.80	-4.5693564	-1.32e-01	CNN2	calponin 2
45107	0.4383388	7.46e-02	1.80	-4.5695314	6.19e-02	SLC26A3	solute carrier family 26 member 3
42315	0.4383793	7.47e-02	1.80	-4.5697066	6.86e-02	PTGES3	prostaglandin E synthase 3
33260	0.438389	7.47e-02	-1.80	-4.5698265	-1.02e-01	ZFAS1	ZNFX1 antisense RNA 1
916	0.4383975	7.47e-02	1.80	-4.5699441	5.90e-02		
16297	0.4385028	7.47e-02	-1.80	-4.5702874	-1.33e-01	RMDN3	regulator of microtubule dynamics 3
6358	0.4385028	7.47e-02	1.80	-4.5705276	8.02e-02		
32050	0.4385028	7.48e-02	-1.80	-4.5706545	-6.30e-02	C1QL2	complement C1q like 2
26602	0.4385028	7.48e-02	1.80	-4.5707371	6.94e-02	CLVS1	clavesin 1
1464	0.4385028	7.48e-02	1.80	-4.5709484	6.98e-02	YIPF5	Yip1 domain family member 5
44949	0.4385028	7.48e-02	1.80	-4.5710193	1.16e-01		
17678	0.4385028	7.48e-02	1.80	-4.5710717	1.07e-01	SUPT16H	SPT16 homolog, facilitates chromatin remodeling subunit
26615	0.4385028	7.48e-02	-1.80	-4.5711204	-9.51e-02	ZC3H11A	zinc finger CCCH-type containing 11A
6781	0.4385028	7.48e-02	1.80	-4.5711692	3.75e-02	LINC00588	long intergenic non-protein coding RNA 588
2040	0.4385028	7.48e-02	1.80	-4.5712139	6.82e-02		
11423	0.4385028	7.48e-02	1.80	-4.5712592	5.46e-02	TRAF3IP2	TRAF3 interacting protein 2
43543	0.438549	7.48e-02	-1.80	-4.5714444	-1.54e-01	C20orf27	chromosome 20 open reading frame 27
15175	0.4386071	7.49e-02	-1.80	-4.5716507	-8.00e-02	RNF19A	ring finger protein 19A, RBR E3 ubiquitin protein ligase
17979	0.4386167	7.49e-02	1.80	-4.5718876	6.53e-02	NRG4	neuregulin 4
21015	0.4386167	7.49e-02	-1.80	-4.5718879	-8.91e-02	FAM213B	family with sequence similarity 213 member B
42391	0.4386167	7.49e-02	1.80	-4.5719804	8.24e-02	RAB23	RAB23, member RAS oncogene family
11453	0.4386167	7.49e-02	1.80	-4.5720769	8.50e-02	AHSG	alpha 2-HS glycoprotein
9299	0.438674	7.49e-02	-1.80	-4.572375	-9.07e-02	PHF1	PHD finger protein 1
2898	0.438674	7.49e-02	1.80	-4.5723841	9.00e-02	FAM177A1	family with sequence similarity 177 member A1
34183	0.4387843	7.49e-02	-1.80	-4.5726838	-6.80e-02	FKRP	fukutin related protein
14878	0.4387878	7.50e-02	-1.80	-4.5727922	-1.15e-01	BAIAP2	BAI1 associated protein 2
27924	0.4388027	7.50e-02	-1.80	-4.5730464	-6.25e-02	CFAP57	cilia and flagella associated protein 57
37373	0.4388027	7.50e-02	-1.80	-4.5731117	-1.05e-01	MYO18A	myosin XVIIIA
34339	0.4388027	7.50e-02	1.80	-4.5731666	5.73e-02	PRO2214	uncharacterized protein PRO2214
16320	0.4388027	7.50e-02	1.80	-4.5732274	9.95e-02	OTUD6A	OTU deubiquitinase 6A
44275	0.4388803	7.50e-02	1.80	-4.5735351	1.25e-01	LRRC23	leucine rich repeat containing 23
4996	0.4388803	7.50e-02	1.80	-4.5735705	6.71e-02	KANSL1L	KAT8 regulatory NSL complex subunit 1 like
26129	0.4388977	7.51e-02	-1.80	-4.5737729	-1.19e-01	GPNMB	glycoprotein nmb
25107	0.4388977	7.51e-02	-1.80	-4.5738839	-7.72e-02	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
31834	0.4388977	7.51e-02	1.80	-4.573988	8.51e-02	DHTKD1	dehydrogenase E1 and transketolase domain containing 1
33779	0.4388977	7.51e-02	-1.80	-4.5742895	-1.52e-01		
2736	0.4388977	7.51e-02	1.80	-4.574345	9.82e-02		
23077	0.4388977	7.51e-02	1.80	-4.5744	7.35e-02	BOLA3	bolA family member 3
22707	0.4388977	7.51e-02	-1.80	-4.5744643	-7.69e-02		
499	0.4388977	7.51e-02	1.80	-4.5745164	6.59e-02	ZNF487	zinc finger protein 487
44708	0.4388977	7.51e-02	1.80	-4.5745198	5.01e-02		
1579	0.4390299	7.52e-02	-1.80	-4.5748583	-1.28e-01	KMO	kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)
17540	0.4391983	7.52e-02	1.80	-4.5752616	7.03e-02	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
17203	0.439232	7.52e-02	-1.80	-4.5754237	-7.89e-02	SRGAP1	SLIT-ROBO Rho GTPase activating protein 1
26814	0.4393104	7.52e-02	-1.80	-4.5756657	-1.38e-01	DNAH11	dynein axonemal heavy chain 11
29859	0.4393232	7.52e-02	1.80	-4.5757906	1.47e-01	SPACA9	sperm acrosome associated 9
31076	0.4394636	7.53e-02	-1.80	-4.5761433	-1.27e-01	MYBL1	MYB proto-oncogene like 1
31215	0.4394664	7.53e-02	1.80	-4.5762501	1.14e-01	ELP4	elongator acetyltransferase complex subunit 4
20760	0.4395952	7.53e-02	-1.80	-4.5766596	-8.39e-02	BACH2	BTB domain and CNC homolog 2
42435	0.4395952	7.53e-02	1.80	-4.576684	5.62e-02	EDDM3B	epididymal protein 3B
37036	0.4396493	7.54e-02	1.80	-4.5768968	8.40e-02	TEFM	transcription elongation factor, mitochondrial
33196	0.4396493	7.54e-02	1.80	-4.5769843	1.51e-01	CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4
39606	0.4399206	7.54e-02	-1.79	-4.5776681	-6.48e-02	MROH1	maestro heat like repeat family member 1
336	0.4399206	7.54e-02	1.79	-4.5776723	1.23e-01		
6467	0.4400938	7.55e-02	1.79	-4.578083	7.82e-02	AOC1	amine oxidase, copper containing 1
34251	0.4401576	7.55e-02	1.79	-4.5784014	5.93e-02	CFAP20	cilia and flagella associated protein 20
36894	0.4401576	7.55e-02	-1.79	-4.5784476	-5.90e-02		
25253	0.4401576	7.55e-02	-1.79	-4.5785021	-8.57e-02		
40207	0.4402777	7.55e-02	-1.79	-4.5788382	-7.02e-02	SPAG9	sperm associated antigen 9
42195	0.4402777	7.56e-02	1.79	-4.5790111	1.11e-01	CCPG1	cell cycle progression 1
